L1	L2	L3	L4	ID	Function	EC	Count
General function prediction only		YfcC		COG1288	Predicted membrane transporter YfcC, affects glyoxylate shunt		2
Translation, ribosomal structure and biogenesisPosttranslational modification, protein turnover, chaperones		RqcH	5H3W	COG1293	Ribosome quality control (RQC) protein RqcH, Rqc2/NEMF/Tae2 family, contains fibronectin-(FbpA) and RNA- (NFACT) binding domains		4
Function unknown		YloU		COG1302	Uncharacterized conserved protein YloU, alkaline shock protein (Asp23) family		2
Lipid transport and metabolism		DegV	1MGP	COG1307	Fatty acid-binding protein DegV (function unknown)		1
Carbohydrate transport and metabolism		UxuA	1TZ9	COG1312	D-mannonate dehydratase		2
Cell wall/membrane/envelope biogenesis		Cps2a	2XXP	COG1316	Anionic cell wall polymer biosynthesis enzyme TagV/TagU,  LytR-Cps2A-Psr (LCP) family (peptidoglycan teichoic acid transferase)		5
Transcription		MntR	1B1B	COG1321	Mn-dependent transcriptional regulator MntR, DtxR family		3
Translation, ribosomal structure and biogenesis	tRNA modification	TmcAL	5Y0T	COG1323	tRNA-Met C34-N4-acetylcytidine synthase TmcAL		6
Transcription		NrdR		COG1327	Transcriptional regulator NrdR, contains Zn-ribbon and ATP-cone domains		2
Nucleotide transport and metabolism	Thymidylate biosynthesis	NrdD	4COI	COG1328	Anaerobic ribonucleoside-triphosphate reductase		1
Coenzyme transport and metabolismGeneral function prediction only	Pyrimidine degradation	PncA	1ILW	COG1335	Nicotinamidase-related amidase		2
Replication, recombination and repair		ScpA	3W6J	COG1354	Chromatin segregation and condensation protein Rec8/ScpA/Scc1, kleisin family		4
Amino acid transport and metabolismCarbohydrate transport and metabolism		FrvX	1VHE	COG1363	Putative aminopeptidase FrvX		4
Translation, ribosomal structure and biogenesis	Aminoacyl-tRNA synthetases	LysS	1IRX	COG1384	Lysyl-tRNA synthetase, class I		2
Transcription		ScpB	1T6S	COG1386	Chromosome segregation and condensation protein ScpB		7
Cell wall/membrane/envelope biogenesis		LysM	1E0G	COG1388	LysM repeat		2
Cell cycle control, cell division, chromosome partitioning		RodZ	3FYM	COG1426	Cytoskeletal protein RodZ, contains Xre-like HTH and DUF4115 domains		3
Nucleotide transport and metabolism	Pyrimidine salvage	Tdk	1W4R	COG1435	Thymidine kinase		2
Transcription		ArgR	1AOY	COG1438	Arginine repressor		1
Carbohydrate transport and metabolism		CelA	1E2B	COG1440	Phosphotransferase system cellobiose-specific component IIB		4
Carbohydrate transport and metabolism		FrwB	5DLE	COG1445	Phosphotransferase system fructose-specific component IIB		12
Amino acid transport and metabolism		IaaA	1APY	COG1446	Isoaspartyl peptidase or L-asparaginase, Ntn-hydrolase superfamily		4
Carbohydrate transport and metabolism		CelC	1E2A	COG1447	Phosphotransferase system cellobiose-specific component IIA		2
Energy production and conversion		EutG	6AHC	COG1454	Alcohol dehydrogenase, class IV		11
Carbohydrate transport and metabolism		CelB	3QNQ	COG1455	Phosphotransferase system cellobiose-specific component IIC		7
General function prediction only		YloV		COG1461	Predicted kinase related to dihydroxyacetone kinase		14
Inorganic ion transport and metabolism		NlpA	1P99	COG1464	ABC-type metal ion transport system, periplasmic component/surface antigen		4
Defense mechanisms	CRISPR-Cas system	Cas4	4R5Q	COG1468	CRISPR/Cas system-associated exonuclease Cas4, RecB family		1
Transcription		XRE	1UTX	COG1476	DNA-binding transcriptional regulator, XRE-family HTH domain		1
Signal transduction mechanisms		PgpH		COG1480	Cyclic di-AMP-specific phosphodiesterase PgpH, HD superfamily		8
Transcription		WhiA	3HYI	COG1481	DNA-binding transcriptional regulator WhiA, involved in cell division		5
Carbohydrate transport and metabolism		ManA	1PMI	COG1482	Mannose-6-phosphate isomerase, class I		2
Coenzyme transport and metabolism	NAD biosynthesis	PncB	1VLP	COG1488	Nicotinic acid phosphoribosyltransferase		3
Translation, ribosomal structure and biogenesis		Dtd	1J7G	COG1490	D-aminoacyl-tRNA deacylase		11
Signal transduction mechanisms		HprK	1JB1	COG1493	Serine kinase of the HPr protein, regulates carbohydrate metabolism		7
Lipid transport and metabolism	Phospholipid biosynthesis	Cls	1BYR	COG1502	Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase		5
Transcription	RNA polymerase	RpoN	5BYH	COG1508	DNA-directed RNA polymerase specialized sigma subunit, sigma54 homolog		1
Function unknown		YhgE		COG1511	Uncharacterized membrane protein YhgE, phage infection protein (PIP) family		14
Defense mechanisms	CRISPR-Cas system	Cas1	2YZS	COG1518	CRISPR-Cas system-associated integrase Cas1		3
Cell wall/membrane/envelope biogenesis	Lipid A biosynthesis	KdtA	2XCI	COG1519	3-deoxy-D-manno-octulosonic-acid transferase		1
Translation, ribosomal structure and biogenesis		YhbY	1JO0	COG1534	RNA-binding protein YhbY		1
Translation, ribosomal structure and biogenesis		RaiA	1IMU	COG1544	Ribosome-associated translation inhibitor RaiA		4
Carbohydrate transport and metabolism		ATH1	1H54	COG1554	Kojibiose phosphorylase YcjT		10
Cell wall/membrane/envelope biogenesis		MltG	2R1F	COG1559	Endolytic transglycosylase MltG, terminates peptidoglycan polymerization		3
Translation, ribosomal structure and biogenesis	23S rRNA modification	RlmH	1NS5	COG1576	23S rRNA pseudoU1915 N3-methylase RlmH		1
Transcription		PurR	1BDH	COG1609	DNA-binding transcriptional regulator, LacI/PurR family		9
Signal transduction mechanisms		DisA	2FB5	COG1624	c-di-AMP synthetase, contains DisA_N domain		1
Translation, ribosomal structure and biogenesis		QueH		COG1636	Epoxyqueuosine reductase QueH (tRNA modification)		8
Translation, ribosomal structure and biogenesis		RnmV	2FCJ	COG1658	5S rRNA maturation ribonuclease M5, contains TOPRIM domain		3
Signal transduction mechanisms		RapZ	5O5O	COG1660	RNase adaptor protein RapZ for GlmZ sRNA degradation, contains a P-loop ATPase domain		3
Function unknown		YaiI		COG1671	Uncharacterized conserved protein YaiI, UPF0178 family		2
Cell cycle control, cell division, chromosome partitioning		FtsK	2IUT	COG1674	DNA segregation ATPase FtsK/SpoIIIE or related protein		7
Cell wall/membrane/envelope biogenesis		DacC	1HD8	COG1686	D-alanyl-D-alanine carboxypeptidase		1
Signal transduction mechanisms		YmdB	2CV9	COG1692	2',3'- and 3',5'-cNMP phosphodiesterase YmdB, calcineurin family		2
Defense mechanisms		MazG	1VMG	COG1694	NTP pyrophosphatase, house-cleaning of non-canonical NTPs		1
Cell wall/membrane/envelope biogenesis		DltB	6BUG	COG1696	D-alanyl-lipoteichoic acid acyltransferase DltB, MBOAT superfamily		3
Signal transduction mechanisms		PhoH	3B85	COG1702	Phosphate starvation-inducible protein PhoH, predicted ATPase		6
Cell wall/membrane/envelope biogenesis		LemA	2ETD	COG1704	Magnetosome formation protein MamQ, lipoprotein antigen LemA family		5
Cell wall/membrane/envelope biogenesisCell motility		FlgJ	2ZYC	COG1705	Flagellum-specific peptidoglycan hydrolase FlgJ		8
Signal transduction mechanismsGeneral function prediction only		YqeK	2OGI	COG1713	Diadenosine tetraphosphatase YqeK or a related HD superfamily phosphohydrolase		4
Transcription		RpiR	2O3F	COG1737	DNA-binding transcriptional regulator, MurR/RpiR family, contains HTH and SIS domains		2
General function prediction only		YIH1	1VI7	COG1739	Putative translation regulator, IMPACT (imprinted ancient) protein family		6
Function unknown				COG1754	Uncharacterized C-terminal domain of topoisomerase IA		7
Amino acid transport and metabolism		SdaA	4RQO	COG1760	L-serine deaminase		8
Carbohydrate transport and metabolismSignal transduction mechanisms		PtsN	2OQ3	COG1762	Phosphotransferase system mannitol/fructose-specific IIA domain (Ntr-type)		3
Coenzyme transport and metabolism		CitG	3H9P	COG1767	Triphosphoribosyl-dephospho-CoA synthetase		5
Signal transduction mechanisms		YaaT		COG1774	Cell fate regulator YaaT, PSP1 superfamily (controls sporulation, competence, biofilm development)		14
Nucleotide transport and metabolism		NrdI	1RLJ	COG1780	Flavodoxin NrdI, NrdF-interacting activator of class Ib ribonucleotide reductase		1
Cell cycle control, cell division, chromosome partitioningCytoskeleton		MreC	2J5U	COG1792	Cell shape-determining protein MreC		5
Cell cycle control, cell division, chromosome partitioning		SepF	3ZIH	COG1799	Cell division protein SepF/YlmF, interacts with FtsZ		2
Carbohydrate transport and metabolism		MgsA	1S8A	COG1803	Methylglyoxal synthase		8
Signal transduction mechanisms		PpsR	5D0N	COG1806	Regulator of PEP synthase PpsR, kinase-PPPase family (combines ADP:protein kinase and phosphorylase activities)		2
Nucleotide transport and metabolism	Menaquinone biosynthesis	Add	1A4L	COG1816	Adenosine deaminase		2
Carbohydrate transport and metabolism		NagA	1O12	COG1820	N-acetylglucosamine-6-phosphate deacetylase		5
Amino acid transport and metabolism		TcyP		COG1823	L-cystine transporter TcyP, sodium:dicarboxylate symporter family		6
TranscriptionCoenzyme transport and metabolism		NiaR	1J5Y	COG1827	Transcriptional regulator of NAD metabolism, contains HTH and 3H domains		4
Nucleotide transport and metabolism	Purine biosynthesis	PurS	1GTD	COG1828	Phosphoribosylformylglycinamidine (FGAM) synthase, PurS subunit		2
General function prediction only		YlqC		COG1837	Predicted RNA-binding protein YlqC, contains KH domain, UPF0109 family		5
General function prediction only		Jag	3GKU	COG1847	Predicted RNA-binding protein Jag (SpoIIIJ-associated), conains KH and R3H domains		1
Signal transduction mechanisms		LuxS	5E68	COG1854	S-ribosylhomocysteine lyase LuxS, autoinducer biosynthesis		1
Carbohydrate transport and metabolism		GanA	1KWG	COG1874	Beta-galactosidase GanA		5
Energy production and conversion	Pyruvate oxidation	PflD	1CM5	COG1882	Pyruvate-formate lyase		13
Cell wall/membrane/envelope biogenesis		RfbC	1DZR	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase or related enzyme		7
Energy production and conversion		FadH	1BWK	COG1902	2,4-dienoyl-CoA reductase or related NADH-dependent reductase, Old Yellow Enzyme (OYE) family		4
Carbohydrate transport and metabolism		UxaC	1J5S	COG1904	Glucuronate isomerase		3
Inorganic ion transport and metabolism		MntH	5KTE	COG1914	Mn2+ or Fe2+ transporter, NRAMP family		3
Inorganic ion transport and metabolism		FeoA	2GCX	COG1918	Fe2+ transport protein FeoA		2
Lipid transport and metabolism		YjiL	1HUX	COG1924	Activator of 2-hydroxyglutaryl-CoA dehydratase (HSP70-class ATPase domain)		7
Signal transduction mechanismsCarbohydrate transport and metabolism		PtsH	1CM2	COG1925	HPr or related phosphotransfer protein		2
Carbohydrate transport and metabolism	Non-phosphorylated Entner-Doudoroff pathway	GlxK	1TO6	COG1929	Glycerate kinase		1
Translation, ribosomal structure and biogenesis	23S rRNA modification	MrnC	1U61	COG1939	23S rRNA maturation mini-RNase III		1
Carbohydrate transport and metabolismTranscription		NagC	1WOQ	COG1940	Sugar kinase of the NBD/HSP70 family, may contain an N-terminal HTH domain		7
Nucleotide transport and metabolism	Pyrimidine salvage	URH1	1EZR	COG1957	Inosine-uridine nucleoside N-ribohydrolase		7
Replication, recombination and repair		SpoIVCA	1GDT	COG1961	Site-specific DNA recombinase SpoIVCA/DNA invertase PinE		9
Cell wall/membrane/envelope biogenesis		MscL	2OAR	COG1970	Large-conductance mechanosensitive channel		1
Nucleotide transport and metabolism		NupC	3TIJ	COG1972	Nucleoside permease NupC		2
TranscriptionSignal transduction mechanisms		LexA	1AY9	COG1974	SOS-response transcriptional repressor LexA (RecA-mediated autopeptidase)		3
Replication, recombination and repair		RadC	2QLC	COG2003	DNA repair protein RadC, contains a helix-hairpin-helix DNA-binding motif		2
Amino acid transport and metabolism		MetP	6CVL	COG2011	ABC-type methionine transport system, permease component		5
Amino acid transport and metabolism	Methionine biosynthesis	MET2	2VAT	COG2021	Homoserine O-acetyltransferase		1
Posttranslational modification, protein turnover, chaperones		Pcp	1AUG	COG2039	Pyrrolidone-carboxylate peptidase (N-terminal pyroglutamyl peptidase)		9
Nucleotide transport and metabolism	Pyrimidine salvage	PyrR	1A3C	COG2065	Pyrimidine operon attenuation protein PyrR/uracil phosphoribosyltransferase		3
General function prediction only		YhiN	3V76	COG2081	Predicted flavoprotein YhiN		1
Cell wall/membrane/envelope biogenesis		MurQ	4S12	COG2103	N-acetylmuramic acid 6-phosphate (MurNAc-6-P) etherase		10
Amino acid transport and metabolism		ProX	1R9L	COG2113	ABC-type proline/glycine betaine transport system, periplasmic component		8
Carbohydrate transport and metabolism		XylA	1A0C	COG2115	Xylose isomerase		5
Inorganic ion transport and metabolism		FocA	3KCU	COG2116	Formate/nitrite transporter FocA, FNT family		1
Nucleotide transport and metabolism		ComEB	2HVV	COG2131	Deoxycytidylate deaminase		3
Coenzyme transport and metabolism	Thiamine biosynthesis	ThiM	1C3Q	COG2145	Hydroxyethylthiazole kinase, sugar kinase family		4
Cell wall/membrane/envelope biogenesis		WcaJ	5W7L	COG2148	Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid)		16
Posttranslational modification, protein turnover, chaperones		PaaD	1UWD	COG2151	Metal-sulfur cluster biosynthetic enzyme		2
Carbohydrate transport and metabolism		AraA	2AJT	COG2160	L-arabinose isomerase		6
Replication, recombination and repair		PolC		COG2176	DNA polymerase III, alpha subunit (gram-positive type)		10
General function prediction only		YqeG		COG2179	Predicted phosphohydrolase YqeG, HAD superfamily		1
Transcription		Tex	2OCE	COG2183	Transcriptional accessory protein Tex/SPT6		10
Transcription		MngR	2WV0	COG2188	DNA-binding transcriptional regulator, GntR family		2
Carbohydrate transport and metabolism		NagE	1AX3	COG2190	Phosphotransferase system IIA component		32
Amino acid transport and metabolism		PepD2	2QYV	COG2195	Di- or tripeptidase		2
Carbohydrate transport and metabolism		MelB	4M64	COG2211	Na+/melibiose symporter or related transporter		1
Lipid transport and metabolism		Cfa	5Z9O	COG2230	Cyclopropane fatty-acyl-phospholipid synthase and related methyltransferases		2
Nucleotide transport and metabolism	Pyrimidine degradation	UraA	3QE7	COG2233	Xanthine/uracil permease		11
Nucleotide transport and metabolism		NCS2		COG2252	Xanthine/guanine/uracil/vitamin C permease GhxP/GhxQ, nucleobase:cation symporter 2 ( NCS2) family		8
Replication, recombination and repair		RuvB	1HQC	COG2255	Holliday junction resolvasome RuvABC, ATP-dependent DNA helicase subunit RuvB		18
Translation, ribosomal structure and biogenesis		HflX	2QTF	COG2262	50S ribosomal subunit-associated GTPase HflX		9
Translation, ribosomal structure and biogenesis		PrmA	3GRZ	COG2264	Ribosomal protein L11 methylase PrmA		3
Translation, ribosomal structure and biogenesis	tRNA modification	TrmA	1UWV	COG2265	tRNA/tmRNA/rRNA uracil-C5-methylase, TrmA/RlmC/RlmD family		1
Carbohydrate transport and metabolism		CitE	4ROQ	COG2301	Citrate lyase beta subunit		4
General function prediction only		YlmH		COG2302	RNA-binding protein YlmH, contains S4-like domain		1
Intracellular trafficking, secretion, and vesicular transport		ComEC		COG2333	DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily		2
Transcription		Rex	3KEO	COG2344	NADH/NAD ratio-sensing transcriptional regulator Rex		8
Nucleotide transport and metabolismSignal transduction mechanisms		YjbM	5F2V	COG2357	ppGpp synthetase catalytic domain (RelA/SpoT-type nucleotidyltranferase)		6
Signal transduction mechanisms		Oca4	1XRI	COG2365	Protein tyrosine/serine phosphatase Oca4		3
Translation, ribosomal structure and biogenesis	tRNA modification	TrmK	3KR9	COG2384	tRNA A22 N1-methylase		2
Transcription		DeoR	2GNP	COG2390	DNA-binding transcriptional regulator LsrR, DeoR family		3
Translation, ribosomal structure and biogenesis		YbcJ	1P9K	COG2501	Ribosome-associated protein YbcJ, S4-like RNA-binding protein		2
Transcription		PucR		COG2508	DNA-binding transcriptional regulator, PucR/PutR family		1
General function prediction only			3NLC	COG2509	FAD-dependent dehydrogenase		1
General function prediction only		Atu1564		COG2607	Predicted ATPase, AAA+ superfamily		2
Carbohydrate transport and metabolism		Pgl	1JOF	COG2706	6-phosphogluconolactonase, cycloisomerase 2 family		12
Function unknown		YeaL		COG2707	Uncharacterized membrane protein, DUF441 family		2
Carbohydrate transport and metabolism		UxaA	6U7L	COG2721	Altronate dehydratase		7
Carbohydrate transport and metabolism		BglB	4HZ6	COG2723	Beta-glucosidase/6-phospho-beta-glucosidase/beta-galactosidase		28
Posttranslational modification, protein turnover, chaperones		YugP		COG2738	Zn-dependent membrane protease YugP		4
Transcription		YlxM	1S7O	COG2739	Predicted DNA-binding protein YlxM, UPF0122 family		2
General function prediction only		YlxR	1G2R	COG2740	Nucleoid-associated protein YlxR, Predicted RNA-binding, DUF448 family		1
Nucleotide transport and metabolism		MIS1	1EG7	COG2759	Formyltetrahydrofolate synthetase		14
Replication, recombination and repair		DnaX	1A5T	COG2812	DNA polymerase III, gamma/tau subunits		10
Cell wall/membrane/envelope biogenesis		PASTA		COG2815	PASTA domain, binds beta-lactams		11
Replication, recombination and repair		YhbQ	1YWL	COG2827	Predicted endonuclease, GIY-YIG superfamily		1
Function unknown		YsxB	1S12	COG2868	Uncharacterized conserved protein YsxB, DUF464 family		2
Amino acid transport and metabolism	Aromatic amino acid biosynthesis	AroGA	5J6F	COG2876	3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase		13
Translation, ribosomal structure and biogenesis		HemK	1NV8	COG2890	Methylase of polypeptide chain release factors		1
Carbohydrate transport and metabolism		ManX	1PDO	COG2893	Phosphotransferase system, mannose/fructose-specific component IIA		7
Transcription		MalT		COG2909	ATP-, maltotriose- and DNA-dependent transcriptional regulator MalT		2
Coenzyme transport and metabolism		GshA	1V4G	COG2918	Gamma-glutamylcysteine synthetase		8
General function prediction only			2FUK	COG2945	Alpha/beta superfamily hydrolase		2
Function unknown		YjjP		COG2966	Uncharacterized membrane protein YjjP, DUF1212 family		1
Signal transduction mechanisms		YesM		COG2972	Sensor histidine kinase YesM		1
Carbohydrate transport and metabolism		UlaA	4RP8	COG3037	Ascorbate-specific PTS system IIC component UlaA		1
Energy production and conversion		CitF	1XR4	COG3051	Citrate lyase, alpha subunit		27
Energy production and conversion		CitC		COG3053	Citrate lyase synthetase CitC		9
General function prediction only		SprT		COG3091	Predicted Zn-dependent metalloprotease, SprT family		4
Amino acid transport and metabolism		PTR2	2XUT	COG3104	Dipeptide/tripeptide permease		6
Inorganic ion transport and metabolism		CutC	1TWD	COG3142	Copper homeostasis protein CutC		2
Cell wall/membrane/envelope biogenesis		GumC		COG3206	Exopolysaccharide export protein/domain GumC/Wzc1		4
Inorganic ion transport and metabolism		PhnD	3S4U	COG3221	ABC-type phosphate/phosphonate transport system, periplasmic component		1
Carbohydrate transport and metabolism		LacZ	5N6U	COG3250	Beta-galactosidase/beta-glucuronidase		1
Cell wall/membrane/envelope biogenesis		RhaM	1X8D	COG3254	L-rhamnose mutarotase		8
Carbohydrate transport and metabolism	Non-phosphorylated Entner-Doudoroff pathway	GntK	1KO4	COG3265	Gluconate kinase		1
Function unknown		YecA		COG3318	Uncharacterized conserved protein YecA, UPF0149 family, contains C-terminal Zn-binding SEC-C motif		3
Function unknown		YqfO	2GX8	COG3323	PII-like insert in the uncharacterized protein YqfO, YbgI/NIF3 family		1
General function prediction only		YotM	1RZN	COG3331	Penicillin-binding protein-related factor A, putative recombinase		5
Transcription	RNA polymerase	RpoE	2KRC	COG3343	DNA-directed RNA polymerase, delta subunit		2
General function prediction only			4YN1	COG3397	Predicted carbohydrate-binding protein, contains CBM5 and CBM33 domains		1
Lipid transport and metabolism	Isoprenoid biosynthesis	MVD1	1FI4	COG3407	Mevalonate pyrophosphate decarboxylase		6
Lipid transport and metabolism	Isoprenoid biosynthesis	PksG	1TVZ	COG3425	3-hydroxy-3-methylglutaryl CoA synthase		6
General function prediction only			5N9M	COG3442	Glutamine amidotransferase related to the GATase domain of CobQ		6
Carbohydrate transport and metabolism		AgaB	1BLE	COG3444	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IIB		7
Secondary metabolites biosynthesis, transport and catabolism		PadC	2GC9	COG3479	Phenolic acid decarboxylase		23
Signal transduction mechanisms		SdrC		COG3480	Predicted secreted protein YlbL, contains PDZ domain		6
Translation, ribosomal structure and biogenesis	23S rRNA modification	YhaM		COG3481	3'-5' exoribonuclease YhaM, can participate in 23S rRNA maturation,  HD superfamily		1
Carbohydrate transport and metabolism		Chb	3RPM	COG3525	N-acetyl-beta-hexosaminidase		1
Carbohydrate transport and metabolism		AbfA	1PZ2	COG3534	Alpha-L-arabinofuranosidase		7
Carbohydrate transport and metabolism			2WVX	COG3537	Putative alpha-1,2-mannosidase		2
Function unknown			2NVP	COG3538	Meiotically up-regulated gene 157 (Mug157) protein (function unknown)		10
Defense mechanisms		HigB		COG3549	Plasmid maintenance system killer protein		1
Function unknown		YgaC		COG3557	Uncharacterized conserved protein associated with RNAses G and E,  UPF0374/DUF402 family		1
Mobilome: prophages, transposons				COG3561	Phage anti-repressor protein Ant		13
Function unknown				COG3566	Uncharacterized conserved protein, DUF2213 domain		1
Coenzyme transport and metabolism		Gsh2	2GWD	COG3572	Gamma-glutamylcysteine synthetase		4
Amino acid transport and metabolism		PepC		COG3579	Aminopeptidase C		7
General function prediction only				COG3580	Predicted nucleotide-binding protein, sugar kinase/HSP70/actin superfamily		8
General function prediction only				COG3581	Predicted nucleotide-binding protein, sugar kinase/HSP70/actin superfamily		9
Function unknown	3D		4WLK	COG3584	3D (Asp-Asp-Asp) domain, usually in lytic transglycosylases		7
Function unknown			1X7F	COG3589	Uncharacterized conserved protein, DUF871 domain		6
Function unknown		YjdI		COG3592	Uncharacterized Fe-S cluster protein YjdI		1
Cell cycle control, cell division, chromosome partitioning		DivIVA	2WUJ	COG3599	Cell division septum initiation protein DivIVA, interacts with FtsZ and MinD		3
Nucleotide transport and metabolism		RCL	1F8X	COG3613	Nucleoside 2-deoxyribosyltransferase		2
Mobilome: prophages, transposons				COG3617	Prophage antirepressor		5
Inorganic ion transport and metabolism		PhnC		COG3638	ABC-type phosphate/phosphonate transport system, ATPase component		2
Inorganic ion transport and metabolism		PhnE		COG3639	ABC-type phosphate/phosphonate transport system, permease component		6
Mobilome: prophages, transposons		KilAC		COG3645	Phage antirepressor protein YoqD, KilAC domain		4
Carbohydrate transport and metabolismInorganic ion transport and metabolism		LacD	3MYO	COG3684	Tagatose-1,6-bisphosphate/sulfofructosephosphate aldolase		14
Translation, ribosomal structure and biogenesis		Rae1	5MQ8	COG3688	EndoRNase involved in mRNA decay, NYN (Nedd4-BP1/Rae1/YacP nuclease) family,  contains PIN domain		2
Signal transduction mechanismsTranscription		PleD	1W25	COG3706	Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain		1
Carbohydrate transport and metabolism		ManY	6K1H	COG3715	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific IIC component		19
Carbohydrate transport and metabolism		ManZ	6K1H	COG3716	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific IID component		24
Carbohydrate transport and metabolism		KduI	1X8M	COG3717	5-keto 4-deoxyuronate isomerase		5
Mobilome: prophages, transposons		XtmA	4ZC3	COG3728	Phage terminase, small subunit		2
Function unknown			6CFY	COG3750	Uncharacterized conserved protein, UPF0335 family		1
Cell wall/membrane/envelope biogenesis		OCH1		COG3774	Mannosyltransferase OCH1 or related enzyme		2
Function unknown				COG3817	Uncharacterized membrane protein		11
Function unknown				COG3819	Uncharacterized membrane protein		5
Carbohydrate transport and metabolism		MalG	2R6G	COG3833	ABC-type maltose transport system, permease component MalG		3
Carbohydrate transport and metabolism		MalK	2ONK	COG3839	ABC-type sugar transport system, ATPase component MalK		15
Amino acid transport and metabolism		PotA	1Z47	COG3842	ABC-type Fe3+/spermidine/putrescine transport systems, ATPase component		20
Nucleotide transport and metabolism		NupO		COG3845	ABC-type guanosine uptake system NupNOPQ, ATPase component NupO		9
Replication, recombination and repair		AddB	3U44	COG3857	ATP-dependent helicase/DNAse subunit B		1
Signal transduction mechanisms		DarA	3M05	COG3870	Cyclic di-AMP receptor DarA/PstA		1
Lipid transport and metabolism		FatA	2ESS	COG3884	Acyl-ACP thioesterase		1
Signal transduction mechanisms		GdpP		COG3887	Cyclic di-AMP phosphodiesterase GdpP, contains GGDEF-like and DHH domains		1
Function unknown		YrzB		COG3906	Uncharacterized conserved protein YrzB, UPF0473 family		2
Transcription		LevR		COG3933	Transcriptional regulatory protein LevR, contains PRD, AAA+ and EIIA domains		29
Replication, recombination and repair		DnaD	2I5U	COG3935	DNA replication protein DnaD		6
Carbohydrate transport and metabolism				COG3940	Beta-xylosidase, GH43 family		25
Mobilome: prophages, transposons		SLT		COG3953	SLT domain protein		10
Carbohydrate transport and metabolism		XFP	3AHC	COG3957	Phosphoketolase		31
Carbohydrate transport and metabolismCoenzyme transport and metabolismGeneral function prediction only	Pyruvate oxidation	PDC1	1PYD	COG3961	TPP-dependent 2-oxoacid decarboxylase, includes indolepyruvate decarboxylase		9
Cell wall/membrane/envelope biogenesis		DltD	3BMA	COG3966	Poly-D-alanine transfer protein DltD, involved in esterification of teichoic acids		3
Replication, recombination and repair		HelD		COG3973	DNA helicase IV		2
Replication, recombination and repair		ComFA		COG4098	Superfamily II DNA/RNA helicase required for DNA uptake (late competence protein)		10
Translation, ribosomal structure and biogenesis	Translation factors	PrfC	3UOQ	COG4108	Peptide chain release factor RF-3		17
General function prediction only		YjbK	2GFG	COG4116	Predicted triphosphatase or cyclase YjbK, contains CYTH domain		3
General function prediction only		YhaQ		COG4152	ABC-type uncharacterized transport system, ATPase component		5
Amino acid transport and metabolism		OppA	1B05	COG4166	ABC-type oligopeptide transport system, periplasmic component		5
Amino acid transport and metabolism		ProV		COG4175	ABC-type proline/glycine betaine transport system, ATPase component		7
Amino acid transport and metabolism		ProW		COG4176	ABC-type proline/glycine betaine transport system, permease component		7
Replication, recombination and repair		RecJ		COG4199	ssDNA-specific exonuclease RecJ		9
Carbohydrate transport and metabolism		LplB	4TQU	COG4209	ABC-type polysaccharide transport system, permease component		3
Carbohydrate transport and metabolism		XylF	4YWH	COG4213	ABC-type xylose transport system, periplasmic component		2
Carbohydrate transport and metabolism		XylH		COG4214	ABC-type xylose transport system, permease component		14
Function unknown		YnzC	2HEP	COG4224	Uncharacterized conserved protein YnzC, UPF0291/DUF896 family		3
Carbohydrate transport and metabolism		YesR	1NC5	COG4225	Rhamnogalacturonyl hydrolase YesR		9
General function prediction only		HicB		COG4226	Predicted nuclease of the RNAse H fold, HicB family		1
Posttranslational modification, protein turnover, chaperonesEnergy production and conversion				COG4233	Thiol-disulfide interchange protein, contains DsbC and DsbD domains		1
Function unknown				COG4289	Uncharacterized conserved protein, DUF2264 domain		5
Function unknown			2L3A	COG4443	Uncharacterized conserved protein		3
Transcription		CtsR	3H0D	COG4463	Transcriptional regulator CtsR		1
Signal transduction mechanisms		YwqE	3QY6	COG4464	Tyrosine-protein phosphatase YwqE		1
Transcription		CodY	2B0L	COG4465	GTP-sensing pleiotropic transcriptional regulator CodY		6
Function unknown			3FB9	COG4466	Uncharacterized conserved protein Veg, DUF1021 family		4
Carbohydrate transport and metabolism		GalT2		COG4468	Galactose-1-phosphate uridylyltransferase		22
General function prediction only		CoiA		COG4469	Competence protein CoiA, contains predicted nuclease domain		2
Function unknown		YutD	2KL5	COG4470	Uncharacterized conserved protein YutD, DUF1027 family		2
Function unknown			5US5	COG4472	Uncharacterized conserved protein, UPF0297 family		2
Intracellular trafficking, secretion, and vesicular transport		EcsB		COG4473	Predicted ABC-type exoprotein transport system, permease component		1
Mobilome: prophages, transposons		YoqJ	2NX2	COG4474	Uncharacterized SPBc2 prophage-derived protein YoqJ		4
Function unknown		YktA	2OY9	COG4476	Uncharacterized conserved protein YktA, UPF0223 family		2
Function unknown				COG4478	Uncharacterized membrane protein		1
Function unknown		YfhO		COG4485	Uncharacterized membrane protein YfhO		2
Mobilome: prophages, transposons		ComGC		COG4537	Competence protein ComGC		1
