L1	L2	L3	ID	Function	EC	Gene	Count
Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K03732	ATP-dependent RNA helicase RhlB	3.6.4.13	rhlB	1
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K03732	ATP-dependent RNA helicase RhlB	3.6.4.13	rhlB	1
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03733	Integrase/recombinase XerC		xerC	74
Metabolism	Carbohydrate metabolism	Glycolysis / Gluconeogenesis [PATH:ko00010]	K03737	Pyruvate-ferredoxin/flavodoxin oxidoreductase	1.2.7.1 1.2.7.-	por, nifJ	1212
Metabolism	Carbohydrate metabolism	Citrate cycle (TCA cycle) [PATH:ko00020]	K03737	Pyruvate-ferredoxin/flavodoxin oxidoreductase	1.2.7.1 1.2.7.-	por, nifJ	1212
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K03737	Pyruvate-ferredoxin/flavodoxin oxidoreductase	1.2.7.1 1.2.7.-	por, nifJ	1212
Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:ko00650]	K03737	Pyruvate-ferredoxin/flavodoxin oxidoreductase	1.2.7.1 1.2.7.-	por, nifJ	1212
Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K03737	Pyruvate-ferredoxin/flavodoxin oxidoreductase	1.2.7.1 1.2.7.-	por, nifJ	1212
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K03739	Membrane protein involved in D-alanine export		dltB	273
Human Diseases	Infectious disease: bacterial	Staphylococcus aureus infection [PATH:ko05150]	K03739	Membrane protein involved in D-alanine export		dltB	273
Human Diseases	Drug resistance: antimicrobial	Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503]	K03739	Membrane protein involved in D-alanine export		dltB	273
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K03739	Membrane protein involved in D-alanine export		dltB	273
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K03740	D-alanine transfer protein		dltD	81
Human Diseases	Infectious disease: bacterial	Staphylococcus aureus infection [PATH:ko05150]	K03740	D-alanine transfer protein		dltD	81
Human Diseases	Drug resistance: antimicrobial	Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503]	K03740	D-alanine transfer protein		dltD	81
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K03740	D-alanine transfer protein		dltD	81
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism [PATH:ko00760]	K03742	Nicotinamide-nucleotide amidase	3.5.1.42	pncC	101
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism [PATH:ko00760]	K03743	Nicotinamide-nucleotide amidase	3.5.1.42	pncC	5
Not Included in Pathway or Brite	Poorly characterized	General function prediction only	K03744	LemA protein		lemA	69
Genetic Information Processing	Replication and repair	DNA replication [PATH:ko03030]	K03763	DNA polymerase III subunit alpha, Gram-positive type	2.7.7.7	polC	1423
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:ko03430]	K03763	DNA polymerase III subunit alpha, Gram-positive type	2.7.7.7	polC	1423
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K03763	DNA polymerase III subunit alpha, Gram-positive type	2.7.7.7	polC	1423
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K03763	DNA polymerase III subunit alpha, Gram-positive type	2.7.7.7	polC	1423
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K03763	DNA polymerase III subunit alpha, Gram-positive type	2.7.7.7	polC	1423
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03768	Peptidyl-prolyl cis-trans isomerase B (cyclophilin B)	5.2.1.8	PPIB, ppiB	84
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K03778	D-lactate dehydrogenase	1.1.1.28	ldhA	3
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K03783	Purine-nucleoside phosphorylase	2.4.2.1	punA, PNP	405
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K03783	Purine-nucleoside phosphorylase	2.4.2.1	punA, PNP	405
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism [PATH:ko00760]	K03783	Purine-nucleoside phosphorylase	2.4.2.1	punA, PNP	405
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K03784	Purine-nucleoside phosphorylase	2.4.2.1	deoD	280
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K03784	Purine-nucleoside phosphorylase	2.4.2.1	deoD	280
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism [PATH:ko00760]	K03784	Purine-nucleoside phosphorylase	2.4.2.1	deoD	280
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]	K03785	3-dehydroquinate dehydratase I	4.2.1.10	aroD	17
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]	K03786	3-dehydroquinate dehydratase II	4.2.1.10	aroQ, qutE	1
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K03797	Carboxyl-terminal processing protease	3.4.21.102	E3.4.21.102, prc, ctpA	59
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K03798	Cell division protease FtsH	3.4.24.-	ftsH, hflB	886
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K03798	Cell division protease FtsH	3.4.24.-	ftsH, hflB	886
Metabolism	Metabolism of cofactors and vitamins	Lipoic acid metabolism [PATH:ko00785]	K03800	Lipoate---protein ligase	6.3.1.20	lplA, lplJ, lipL1	73
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K03802	Cyanophycin synthetase	6.3.2.29 6.3.2.30	cphA	14
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K03816	Xanthine phosphoribosyltransferase	2.4.2.22	xpt	250
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K03820	Apolipoprotein N-acyltransferase	2.3.1.269	lnt	1
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]	K03856	3-deoxy-7-phosphoheptulonate synthase	2.5.1.54	AROA2, aroA	591
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K03924	MoxR-like ATPase	3.6.3.-	moxR	1
Not Included in Pathway or Brite	Poorly characterized	General function prediction only	K03925	MraZ protein		mraZ	44
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K03976	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase	3.1.1.-	ybaK, ebsC	32
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03977	GTPase		engA, der	316
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K03978	GTP-binding protein		engB	130
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K03979	GTPase	3.6.5.-	obgE, cgtA, MTG2	333
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K04020	Phosphotransacetylase		eutD	107
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K04042	Bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase	2.7.7.23 2.3.1.157	glmU	257
Metabolism	Glycan biosynthesis and metabolism	O-Antigen nucleotide sugar biosynthesis [PATH:ko00541]	K04042	Bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase	2.7.7.23 2.3.1.157	glmU	257
Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K04043	Molecular chaperone DnaK		dnaK, HSPA9	991
Organismal Systems	Aging	Longevity regulating pathway - worm [PATH:ko04212]	K04043	Molecular chaperone DnaK		dnaK, HSPA9	991
Human Diseases	Infectious disease: bacterial	Tuberculosis [PATH:ko05152]	K04043	Molecular chaperone DnaK		dnaK, HSPA9	991
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K04043	Molecular chaperone DnaK		dnaK, HSPA9	991
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K04043	Molecular chaperone DnaK		dnaK, HSPA9	991
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K04043	Molecular chaperone DnaK		dnaK, HSPA9	991
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K04043	Molecular chaperone DnaK		dnaK, HSPA9	991
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K04063	Lipoyl-dependent peroxiredoxin	1.11.1.28	osmC, ohr	19
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K04066	Primosomal protein N' (replication factor Y) (superfamily II helicase)	3.6.4.-	priA	585
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K04066	Primosomal protein N' (replication factor Y) (superfamily II helicase)	3.6.4.-	priA	585
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K04068	Anaerobic ribonucleoside-triphosphate reductase activating protein	1.97.1.4	nrdG	230
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K04069	Pyruvate formate lyase activating enzyme	1.97.1.4	pflA, pflC, pflE	37
Metabolism	Carbohydrate metabolism	Glycolysis / Gluconeogenesis [PATH:ko00010]	K04072	Acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	adhE	1222
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K04072	Acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	adhE	1222
Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:ko00650]	K04072	Acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	adhE	1222
Metabolism	Lipid metabolism	Fatty acid degradation [PATH:ko00071]	K04072	Acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	adhE	1222
Metabolism	Amino acid metabolism	Tyrosine metabolism [PATH:ko00350]	K04072	Acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	adhE	1222
Metabolism	Xenobiotics biodegradation and metabolism	Chloroalkane and chloroalkene degradation [PATH:ko00625]	K04072	Acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	adhE	1222
Metabolism	Xenobiotics biodegradation and metabolism	Naphthalene degradation [PATH:ko00626]	K04072	Acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	adhE	1222
Human Diseases	Infectious disease: parasitic	Amoebiasis [PATH:ko05146]	K04072	Acetaldehyde dehydrogenase / alcohol dehydrogenase	1.2.1.10 1.1.1.1	adhE	1222
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K04074	Cell division initiation protein		divIVA	72
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K04075	TRNA(Ile)-lysidine synthase	6.3.4.19	tilS, mesJ	21
Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K04077	Chaperonin GroEL		groEL, HSPD1	770
Organismal Systems	Aging	Longevity regulating pathway - worm [PATH:ko04212]	K04077	Chaperonin GroEL		groEL, HSPD1	770
Human Diseases	Infectious disease: bacterial	Legionellosis [PATH:ko05134]	K04077	Chaperonin GroEL		groEL, HSPD1	770
Human Diseases	Infectious disease: bacterial	Tuberculosis [PATH:ko05152]	K04077	Chaperonin GroEL		groEL, HSPD1	770
Human Diseases	Cardiovascular disease	Lipid and atherosclerosis [PATH:ko05417]	K04077	Chaperonin GroEL		groEL, HSPD1	770
Human Diseases	Endocrine and metabolic disease	Type I diabetes mellitus [PATH:ko04940]	K04077	Chaperonin GroEL		groEL, HSPD1	770
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K04077	Chaperonin GroEL		groEL, HSPD1	770
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K04077	Chaperonin GroEL		groEL, HSPD1	770
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K04077	Chaperonin GroEL		groEL, HSPD1	770
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K04077	Chaperonin GroEL		groEL, HSPD1	770
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K04078	Chaperonin GroES		groES, HSPE1	67
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K04078	Chaperonin GroES		groES, HSPE1	67
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K04083	Molecular chaperone Hsp33		hslO	28
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K04094	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase	2.1.1.74	trmFO, gid	613
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K04094	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase	2.1.1.74	trmFO, gid	613
Not Included in Pathway or Brite	Unclassified: genetic information processing	Replication and repair	K04096	DNA processing protein		smf	106
Not Included in Pathway or Brite	Unclassified: signaling and cellular processes	Unclassified viral proteins	K04096	DNA processing protein		smf	106
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K04485	DNA repair protein RadA/Sms		radA, sms	429
Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism [PATH:ko00730]	K04487	Cysteine desulfurase	2.8.1.7	iscS, NFS1	391
Genetic Information Processing	Folding, sorting and degradation	Sulfur relay system [PATH:ko04122]	K04487	Cysteine desulfurase	2.8.1.7	iscS, NFS1	391
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K04487	Cysteine desulfurase	2.8.1.7	iscS, NFS1	391
Brite Hierarchies	Protein families: genetic information processing	Mitochondrial biogenesis [BR:ko03029]	K04487	Cysteine desulfurase	2.8.1.7	iscS, NFS1	391
Brite Hierarchies	Protein families: signaling and cellular processes	Prokaryotic defense system [BR:ko02048]	K04487	Cysteine desulfurase	2.8.1.7	iscS, NFS1	391
Not Included in Pathway or Brite	Unclassified: metabolism	Energy metabolism	K04488	Nitrogen fixation protein NifU and related proteins		iscU, nifU	111
Environmental Information Processing	Signal transduction	MAPK signaling pathway - fly [PATH:ko04013]	K04564	Superoxide dismutase, Fe-Mn family	1.15.1.1	SOD2	163
Environmental Information Processing	Signal transduction	FoxO signaling pathway [PATH:ko04068]	K04564	Superoxide dismutase, Fe-Mn family	1.15.1.1	SOD2	163
Cellular Processes	Transport and catabolism	Peroxisome [PATH:ko04146]	K04564	Superoxide dismutase, Fe-Mn family	1.15.1.1	SOD2	163
Organismal Systems	Aging	Longevity regulating pathway [PATH:ko04211]	K04564	Superoxide dismutase, Fe-Mn family	1.15.1.1	SOD2	163
Organismal Systems	Aging	Longevity regulating pathway - worm [PATH:ko04212]	K04564	Superoxide dismutase, Fe-Mn family	1.15.1.1	SOD2	163
Organismal Systems	Aging	Longevity regulating pathway - multiple species [PATH:ko04213]	K04564	Superoxide dismutase, Fe-Mn family	1.15.1.1	SOD2	163
Human Diseases	Neurodegenerative disease	Huntington disease [PATH:ko05016]	K04564	Superoxide dismutase, Fe-Mn family	1.15.1.1	SOD2	163
Human Diseases	Cardiovascular disease	Lipid and atherosclerosis [PATH:ko05417]	K04564	Superoxide dismutase, Fe-Mn family	1.15.1.1	SOD2	163
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:ko00970]	K04567	Lysyl-tRNA synthetase, class II	6.1.1.6	KARS, lysS	541
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K04567	Lysyl-tRNA synthetase, class II	6.1.1.6	KARS, lysS	541
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K04567	Lysyl-tRNA synthetase, class II	6.1.1.6	KARS, lysS	541
Not Included in Pathway or Brite	Unclassified: genetic information processing	Protein processing	K04656	Hydrogenase maturation protein HypF		hypF	2
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K04758	Ferrous iron transport protein A		feoA	14
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K04759	Ferrous iron transport protein B		feoB	393
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K04763	Integrase/recombinase XerD		xerD	113
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K05311	Central glycolytic genes regulator		cggR	265
Metabolism	Carbohydrate metabolism	Starch and sucrose metabolism [PATH:ko00500]	K05342	Alpha,alpha-trehalose phosphorylase	2.4.1.64	treP	457
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K05346	Deoxyribonucleoside regulator		deoR	49
Metabolism	Carbohydrate metabolism	Starch and sucrose metabolism [PATH:ko00500]	K05350	Beta-glucosidase	3.2.1.21	bglB	120
Metabolism	Metabolism of other amino acids	Cyanoamino acid metabolism [PATH:ko00460]	K05350	Beta-glucosidase	3.2.1.21	bglB	120
Metabolism	Biosynthesis of other secondary metabolites	Phenylpropanoid biosynthesis [PATH:ko00940]	K05350	Beta-glucosidase	3.2.1.21	bglB	120
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K05362	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-L-lysine ligase	6.3.2.7	murE	258
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K05362	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-L-lysine ligase	6.3.2.7	murE	258
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K05363	Serine/alanine adding enzyme	2.3.2.10	murM	59
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K05363	Serine/alanine adding enzyme	2.3.2.10	murM	59
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K05366	Penicillin-binding protein 1A	2.4.1.129 3.4.16.4	mrcA	108
Human Diseases	Drug resistance: antimicrobial	beta-Lactam resistance [PATH:ko01501]	K05366	Penicillin-binding protein 1A	2.4.1.129 3.4.16.4	mrcA	108
Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K05366	Penicillin-binding protein 1A	2.4.1.129 3.4.16.4	mrcA	108
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K05366	Penicillin-binding protein 1A	2.4.1.129 3.4.16.4	mrcA	108
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K05499	LacI family transcriptional regulator, repressor for deo operon, udp, cdd, tsx, nupC, and nupG		cytR	40
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K05540	TRNA-dihydrouridine synthase B	1.-.-.-	dusB	345
Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K05592	ATP-dependent RNA helicase DeaD	3.6.4.13	deaD, cshA	505
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K05592	ATP-dependent RNA helicase DeaD	3.6.4.13	deaD, cshA	505
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K05592	ATP-dependent RNA helicase DeaD	3.6.4.13	deaD, cshA	505
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K05596	LysR family transcriptional regulator, chromosome initiation inhibitor		iciA	1
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K05596	LysR family transcriptional regulator, chromosome initiation inhibitor		iciA	1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K05685	Macrolide transport system ATP-binding/permease protein	7.6.2.-	macB	16
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K05685	Macrolide transport system ATP-binding/permease protein	7.6.2.-	macB	16
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K05808	Putative sigma-54 modulation protein		yhbH	47
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K05814	Sn-glycerol 3-phosphate transport system permease protein		ugpA	90
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K05814	Sn-glycerol 3-phosphate transport system permease protein		ugpA	90
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K05837	Rod shape determining protein RodA		rodA, mrdB	57
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K05896	Segregation and condensation protein A		scpA	64
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K05910	NADH peroxidase	1.11.1.1	npr	64
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K05964	Holo-ACP synthase	2.7.7.61	citX	27
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K05966	Triphosphoribosyl-dephospho-CoA synthase	2.4.2.52	citG	42
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K05985	Ribonuclease M5	3.1.26.8	rnmV	171
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K05989	Alpha-L-rhamnosidase	3.2.1.40	ramA	245
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K06020	Energy-dependent translational throttle protein EttA		ettA	2
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K06023	HPr kinase/phosphorylase	2.7.11.- 2.7.4.-	hprK, ptsK	187
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K06024	Segregation and condensation protein B		scpB	89
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K06113	Arabinan endo-1,5-alpha-L-arabinosidase	3.2.1.99	abnA	150
Metabolism	Lipid metabolism	Glycerophospholipid metabolism [PATH:ko00564]	K06131	Cardiolipin synthase A/B	2.7.8.-	clsA_B	102
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K06139	PqqA peptide cyclase	1.21.98.4	pqqE	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K06147	ATP-binding cassette, subfamily B, bacterial		ABCB-BAC	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K06148	ATP-binding cassette, subfamily C, bacterial		ABCC-BAC	4
Brite Hierarchies	Protein families: genetic information processing	Translation factors [BR:ko03012]	K06158	ATP-binding cassette, subfamily F, member 3		ABCF3	376
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K06173	TRNA pseudouridine38-40 synthase	5.4.99.12	truA, PUS1	36
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K06178	23S rRNA pseudouridine2605 synthase	5.4.99.22	rluB	43
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K06180	23S rRNA pseudouridine1911/1915/1917 synthase	5.4.99.23	rluD	539
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K06183	16S rRNA pseudouridine516 synthase	5.4.99.19	rsuA	192
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K06187	Recombination protein RecR		recR	211
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K06187	Recombination protein RecR		recR	211
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K06188	Aquaporin Z		aqpZ	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K06189	Magnesium and cobalt transporter		corC	1
Not Included in Pathway or Brite	Unclassified: genetic information processing	Protein processing	K06191	Glutaredoxin-like protein NrdH		nrdH	15
Not Included in Pathway or Brite	Poorly characterized	General function prediction only	K06198	Competence protein CoiA		coiA	57
Not Included in Pathway or Brite	Unclassified: signaling and cellular processes	Others	K06201	Copper homeostasis protein		cutC	28
Not Included in Pathway or Brite	Unclassified: signaling and cellular processes	Signaling proteins	K06207	GTP-binding protein		typA, bipA	606
Not Included in Pathway or Brite	Unclassified: signaling and cellular processes	Signaling proteins	K06217	Phosphate starvation-inducible protein PhoH and related proteins		phoH, phoL	283
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K06221	2,5-diketo-D-gluconate reductase A	1.1.1.346	dkgA	203
Not Included in Pathway or Brite	Unclassified: signaling and cellular processes	Cell growth	K06346	SpoIIIJ-associated protein		jag	47
Not Included in Pathway or Brite	Unclassified: signaling and cellular processes	Cell growth	K06400	Site-specific DNA recombinase		spoIVCA	42
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K06442	23S rRNA (cytidine1920-2'-O)/16S rRNA (cytidine1409-2'-O)-methyltransferase	2.1.1.226 2.1.1.227	tlyA	263
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K06607	Myo-inositol catabolism protein IolS	1.1.1.-	iolS	271
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K06609	MFS transporter, SP family, major inositol transporter		iolT	25
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K06861	Lipopolysaccharide export system ATP-binding protein	7.5.2.5	lptB	29
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K06861	Lipopolysaccharide export system ATP-binding protein	7.5.2.5	lptB	29
Not Included in Pathway or Brite	Poorly characterized	General function prediction only	K06866	Autonomous glycyl radical cofactor		grcA	71
Not Included in Pathway or Brite	Poorly characterized	Function unknown	K06872	Uncharacterized protein			40
Not Included in Pathway or Brite	Poorly characterized	Function unknown	K06885	Uncharacterized protein			251
Not Included in Pathway or Brite	Poorly characterized	Function unknown	K06888	Uncharacterized protein			2
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K06901	Adenine/guanine/hypoxanthine permease		pbuG, azgA, ghxP, ghxQ, adeQ	365
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K06925	TRNA threonylcarbamoyladenosine biosynthesis protein TsaE		tsaE	58
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K06941	23S rRNA (adenine2503-C2)-methyltransferase	2.1.1.192	rlmN	255
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K06948	30S ribosome assembly GTPase		yqeH	212
Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism [PATH:ko00730]	K06949	Ribosome biogenesis GTPase / thiamine phosphate phosphatase	3.6.1.- 3.1.3.100	rsgA, engC	27
