L1	L2	L3	L4	ID	Function	EC	Count
Carbohydrate transport and metabolism	Non-phosphorylated Entner-Doudoroff pathway	XylB	4C23	COG1070	Sugar (pentulose or hexulose) kinase		171
Energy production and conversion	Pyruvate oxidation	AcoA	1DTW	COG1071	TPP-dependent pyruvate or acetoin dehydrogenase subunit alpha		282
Coenzyme transport and metabolism	Pantothenate/CoA biosynthesis	CoaA	2GA8	COG1072	Panthothenate kinase		206
Signal transduction mechanisms		FrsA		COG1073	Fermentation-respiration switch esterase FrsA, DUF1100 family		13
Replication, recombination and repair		RecB	3U44	COG1074	3�-5� helicase subunit RecB of the DNA repair enzyme RecBCD (exonuclease V)		43
General function prediction only		YdhJ	2HEK	COG1078	HD superfamily phosphohydrolase		263
Nucleotide transport and metabolism		NupQ		COG1079	ABC-type guanosine uptake system NupNOPQ, permease subunit NupQ		131
Carbohydrate transport and metabolism		PtsA	1EZA	COG1080	Phosphoenolpyruvate-protein kinase (PTS system EI component in bacteria)		794
Cell wall/membrane/envelope biogenesisPosttranslational modification, protein turnover, chaperones		FlaA1	2GN4	COG1086	NDP-sugar epimerase, includes UDP-GlcNAc-inverting 4,6-dehydratase FlaA1 and capsular polysaccharide biosynthesis protein EpsC		448
Cell wall/membrane/envelope biogenesis		GalE	1A9Y	COG1087	UDP-glucose 4-epimerase		478
Cell wall/membrane/envelope biogenesis		RfbB	1G1A	COG1088	dTDP-D-glucose 4,6-dehydratase		293
Cell wall/membrane/envelope biogenesis		RfbD	1KBZ	COG1091	dTDP-4-dehydrorhamnose reductase		130
Translation, ribosomal structure and biogenesis	23S rRNA modification	RlmK	2B78	COG1092	23S rRNA G2069 N7-methylase RlmK or C1962 C5-methylase RlmI		71
Translation, ribosomal structure and biogenesis		Krr1	4QMF	COG1094	rRNA processing protein Krr1/Pno1, contains KH domain		750
General function prediction only		YabR	2K4K	COG1098	Predicted RNA-binding protein, contains ribosomal protein S1 (RPS1) domain		95
Amino acid transport and metabolism		NifS	4IXO	COG1104	Cysteine desulfurase/Cysteine sulfinate desulfinase IscS or related enzyme, NifS family		822
Carbohydrate transport and metabolism		FruK	2ABQ	COG1105	1-phosphofructokinase or 6-phosphofructokinase II		163
Inorganic ion transport and metabolism		ZnuB		COG1108	ABC-type Mn2+/Zn2+ transport system, permease component		160
Carbohydrate transport and metabolism		ManB	6MNV	COG1109	Phosphomannomutase		270
Replication, recombination and repair		DNA2	2GJK	COG1112	Superfamily I DNA and/or RNA helicase		1
Amino acid transport and metabolism		BrnQ		COG1114	Branched-chain amino acid permease		113
Inorganic ion transport and metabolism		PstB		COG1117	ABC-type phosphate transport system, ATPase component		836
Inorganic ion transport and metabolismCoenzyme transport and metabolism		FepC	2NQ2	COG1120	ABC-type cobalamin/Fe3+-siderophores transport system, ATPase component		166
Inorganic ion transport and metabolism		ZnuC		COG1121	ABC-type Mn2+/Zn2+ transport system, ATPase component		262
Inorganic ion transport and metabolismGeneral function prediction only		EcfA2	4HUQ	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA2		910
Posttranslational modification, protein turnover, chaperones		GsiA		COG1123	ABC-type glutathione transport system ATPase component, contains duplicated ATPase domain		55
Amino acid transport and metabolism		GlnQ	4YMS	COG1126	ABC-type polar amino acid transport system, ATPase component		1085
Carbohydrate transport and metabolism		MglA		COG1129	ABC-type sugar transport system, ATPase component		355
Defense mechanisms		CcmA	5DO7	COG1131	ABC-type multidrug transport system, ATPase component		941
Defense mechanisms		MdlB	2HYD	COG1132	ABC-type multidrug transport system, ATPase and permease component		2951
Carbohydrate transport and metabolism		TagH	6JBH	COG1134	ABC-type polysaccharide/polyol phosphate transport system, ATPase component		321
Amino acid transport and metabolism		AbcC	6CVL	COG1135	ABC-type methionine transport system, ATPase component		489
Cell wall/membrane/envelope biogenesis		LolD	5GKO	COG1136	ABC-type lipoprotein export system, ATPase component		1379
Cell wall/membrane/envelope biogenesis		LptB	5L75	COG1137	ABC-type lipopolysaccharide export system, ATPase component		2
Energy production and conversionPosttranslational modification, protein turnover, chaperones		CcmF		COG1138	Cytochrome c biogenesis protein CcmF		2
Transcription		Rho	1PVO	COG1158	Transcription termination factor Rho		584
Translation, ribosomal structure and biogenesis		Era	1EGA	COG1159	GTPase Era, involved in 16S rRNA processing		269
Translation, ribosomal structure and biogenesis		Der	1MKY	COG1160	Double Era-like domain GTPase Der		274
Translation, ribosomal structure and biogenesis		RbgA	6G14	COG1161	Ribosome biogenesis GTPase RbgA		231
Translation, ribosomal structure and biogenesis		RsgA	1T9H	COG1162	Ribosome biogenesis GTPase RsgA		68
Amino acid transport and metabolism		PepF	3CE2	COG1164	Oligoendopeptidase F		249
TranscriptionAmino acid transport and metabolism	Lysine biosynthesis	ARO8	2R2N	COG1167	DNA-binding transcriptional regulator, MocR family, contains an aminotransferase domain		12
Amino acid transport and metabolismGeneral function prediction only		MalY	4DGT	COG1168	Bifunctional PLP-dependent enzyme with beta-cystathionase and maltose regulon repressor activities		88
Amino acid transport and metabolismInorganic ion transport and metabolism		DppC		COG1173	ABC-type dipeptide/oligopeptide/nickel transport system, permease component		203
Carbohydrate transport and metabolism		UgpA	3FH6	COG1175	ABC-type sugar transport system, permease component		315
Amino acid transport and metabolism		PotB		COG1176	ABC-type spermidine/putrescine transport system, permease component I		97
Amino acid transport and metabolism		PotC		COG1177	ABC-type spermidine/putrescine transport system, permease component II		129
Posttranslational modification, protein turnover, chaperones		PflA	3CAN	COG1180	Pyruvate-formate lyase-activating enzyme		125
Cell wall/membrane/envelope biogenesisGeneral function prediction only	Mureine biosynthesis	DdlA	1E4E	COG1181	D-alanine-D-alanine ligase or related ATP-grasp enzyme		229
Energy production and conversion		AzoR	1TIK	COG1182	FMN-dependent NADH-azoreductase		56
Translation, ribosomal structure and biogenesis		Pnp	1E3P	COG1185	Polyribonucleotide nucleotidyltransferase (polynucleotide phosphorylase)		1028
Translation, ribosomal structure and biogenesis	Translation factors	PrfB	1GQE	COG1186	Protein chain release factor PrfB		400
Translation, ribosomal structure and biogenesis	16S rRNA modification	RsuA	1KSK	COG1187	Pseudouridylate synthase RsuA, specific for 16S rRNA U516  and 23S rRNA U2605		201
Translation, ribosomal structure and biogenesis		HslR	3BBU	COG1188	Ribosomal 50S subunit-recycling heat shock protein, contains S4 domain		23
Translation, ribosomal structure and biogenesis		YqxC	3OPN	COG1189	Predicted rRNA methylase YqxC, contains S4 and FtsJ domains		185
Translation, ribosomal structure and biogenesis	Aminoacyl-tRNA synthetases	LysU	1BBU	COG1190	Lysyl-tRNA synthetase (class II)		793
Cell cycle control, cell division, chromosome partitioningCell motility		ParA	6NOO	COG1192	ParA-like ATPase involved in chromosome/plasmid partitioning or cellulose biosynthesis protein BcsQ		234
Replication, recombination and repair		MutS2		COG1193	dsDNA-specific endonuclease/ATPase MutS2		544
Replication, recombination and repair		MutY	1KG2	COG1194	Adenine-specific DNA glycosylase, acts on AG and A-oxoG pairs		242
Replication, recombination and repair		RecF	5Z67	COG1195	Recombinational DNA repair ATPase RecF		164
Replication, recombination and repairTranscription		Mfd	2EYQ	COG1197	Transcription-repair coupling factor (superfamily II helicase)		1212
Replication, recombination and repair		PriA	6DCR	COG1198	Primosomal protein N' (replication factor Y) - superfamily II helicase		657
Replication, recombination and repair		DinG	5H8W	COG1199	Rad3-related DNA helicase DinG		58
Replication, recombination and repair		RecG	1GM5	COG1200	RecG-like helicase		668
Defense mechanisms	CRISPR-Cas system	Cas3		COG1203	CRISPR-Cas type I system-associated endonuclease/helicase Cas3		47
Translation, ribosomal structure and biogenesis	tRNA modification	TrmFO		COG1206	Folate-dependent tRNA-U54 methylase TrmFO/GidA		554
Cell wall/membrane/envelope biogenesis		GlmU	3FWW	COG1207	Bifunctional protein GlmU, N-acetylglucosamine-1-phosphate-uridyltransferase/glucosamine-1-phosphate-acetyltransferase		462
Cell wall/membrane/envelope biogenesis		RmlA1	1FXO	COG1209	dTDP-glucose pyrophosphorylase		344
Cell wall/membrane/envelope biogenesis		GalU	2E3D	COG1210	UTP-glucose-1-phosphate uridylyltransferase		403
Lipid transport and metabolism	Isoprenoid biosynthesis	IspD	1H3M	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase		30
Translation, ribosomal structure and biogenesis	tRNA modification	TsaB	1OKJ	COG1214	tRNA A37 threonylcarbamoyladenosine modification protein TsaB		82
Carbohydrate transport and metabolism		WcaE	2Z86	COG1216	Glycosyltransferase, GT2 family		28
Signal transduction mechanisms		TypA	5A9V	COG1217	Predicted membrane GTPase TypA/BipA involved in stress response		567
Posttranslational modification, protein turnover, chaperones		ClpX	3HTE	COG1219	ATP-dependent protease Clp, ATPase subunit ClpX		513
Posttranslational modification, protein turnover, chaperones		HslU	1DO0	COG1220	ATP-dependent protease HslVU (ClpYQ), ATPase subunit HslU		510
TranscriptionSignal transduction mechanisms		PspF		COG1221	Transcriptional regulators containing an AAA-type ATPase domain and a DNA-binding domain		13
Energy production and conversion		PPX1	1I74	COG1227	Inorganic pyrophosphatase/exopolyphosphatase		189
Translation, ribosomal structure and biogenesis		ElaC	1WW1	COG1234	Ribonuclease BN, tRNA processing enzyme		145
Inorganic ion transport and metabolism		PhnP	6B9V	COG1235	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase		43
General function prediction only		YhcC		COG1242	Radical SAM superfamily enzyme		272
Energy production and conversion	Glycine cleavagePyruvate oxidation	Lpd	6QKG	COG1249	Dihydrolipoamide dehydrogenase (E3) component of pyruvate/2-oxoglutarate dehydrogenase complex or glutathione oxidoreductase		418
General function prediction only		TlyC	2NQW	COG1253	Hemolysin-related protein, contains CBS domains, UPF0053 family		151
Energy production and conversion		AcyP	1APS	COG1254	Acylphosphatase		46
Lipid transport and metabolism	Isoprenoid biosynthesis	HMG1	1DQ8	COG1257	Hydroxymethylglutaryl-CoA reductase		378
Carbohydrate transport and metabolism		PtsG1		COG1263	Phosphotransferase system IIC components, glucose/maltose/N-acetylglucosamine-specific		132
Carbohydrate transport and metabolism		PtsG2	1IBA	COG1264	Phosphotransferase system IIB components		122
Coenzyme transport and metabolism		BioY	4DVE	COG1268	Biotin transporter BioY		45
Transcription		CspC	1C9O	COG1278	Cold shock protein, CspA family		118
Amino acid transport and metabolism		ArgO		COG1279	Arginine exporter protein ArgO		1
Posttranslational modification, protein turnover, chaperones		HslO	1HW7	COG1281	Redox-regulated molecular chaperone, HSP33 family		67
Inorganic ion transport and metabolism		SapB		COG1285	Magnesium uptake protein YhiD/SapB, involved in acid resistance		72
General function prediction only		YfcC		COG1288	Predicted membrane transporter YfcC, affects glyoxylate shunt		81
Translation, ribosomal structure and biogenesisPosttranslational modification, protein turnover, chaperones		RqcH	5H3W	COG1293	Ribosome quality control (RQC) protein RqcH, Rqc2/NEMF/Tae2 family, contains fibronectin-(FbpA) and RNA- (NFACT) binding domains		93
Carbohydrate transport and metabolism		FrwC		COG1299	Phosphotransferase system, fructose-specific IIC component		1
Function unknown		YloU		COG1302	Uncharacterized conserved protein YloU, alkaline shock protein (Asp23) family		109
Lipid transport and metabolism		DegV	1MGP	COG1307	Fatty acid-binding protein DegV (function unknown)		18
Carbohydrate transport and metabolism		UxuA	1TZ9	COG1312	D-mannonate dehydratase		249
Cell wall/membrane/envelope biogenesis		Cps2a	2XXP	COG1316	Anionic cell wall polymer biosynthesis enzyme TagV/TagU,  LytR-Cps2A-Psr (LCP) family (peptidoglycan teichoic acid transferase)		372
Transcription		MntR	1B1B	COG1321	Mn-dependent transcriptional regulator MntR, DtxR family		93
Translation, ribosomal structure and biogenesis	tRNA modification	TmcAL	5Y0T	COG1323	tRNA-Met C34-N4-acetylcytidine synthase TmcAL		152
Transcription		NrdR		COG1327	Transcriptional regulator NrdR, contains Zn-ribbon and ATP-cone domains		152
Nucleotide transport and metabolism	Thymidylate biosynthesis	NrdD	4COI	COG1328	Anaerobic ribonucleoside-triphosphate reductase		133
Coenzyme transport and metabolismGeneral function prediction only	Pyrimidine degradation	PncA	1ILW	COG1335	Nicotinamidase-related amidase		112
Defense mechanisms	CRISPR-Cas system	Cas2	2I0X	COG1343	CRISPR/Cas system-associated endoribonuclease Cas2		5
TranscriptionCarbohydrate transport and metabolism		GlpR		COG1349	DNA-binding transcriptional regulator of sugar metabolism, DeoR/GlpR family		24
Replication, recombination and repair		ScpA	3W6J	COG1354	Chromatin segregation and condensation protein Rec8/ScpA/Scc1, kleisin family		83
Translation, ribosomal structure and biogenesis	Ribosome 50S subunit	Rpl7Ae	4LCK	COG1358	Ribosomal protein L7Ae or related RNA K-turn-binding protein		20
Amino acid transport and metabolismCarbohydrate transport and metabolism		FrvX	1VHE	COG1363	Putative aminopeptidase FrvX		210
Amino acid transport and metabolism	Arginine biosynthesis	ArgJ	1VRA	COG1364	Glutamate N-acetyltransferase (ornithine transacetylase)		1
Translation, ribosomal structure and biogenesis	16S rRNA modification	RsmE	1NXZ	COG1385	16S rRNA U1498 N3-methylase RsmE		14
Transcription		ScpB	1T6S	COG1386	Chromosome segregation and condensation protein ScpB		99
Cell wall/membrane/envelope biogenesis		LysM	1E0G	COG1388	LysM repeat		286
Transcription		HrcA	1STZ	COG1420	Transcriptional regulator of heat shock response		100
Cell cycle control, cell division, chromosome partitioning		RodZ	3FYM	COG1426	Cytoskeletal protein RodZ, contains Xre-like HTH and DUF4115 domains		47
Nucleotide transport and metabolism	Pyrimidine salvage	Tdk	1W4R	COG1435	Thymidine kinase		180
Transcription		ArgR	1AOY	COG1438	Arginine repressor		80
Carbohydrate transport and metabolism		CelA	1E2B	COG1440	Phosphotransferase system cellobiose-specific component IIB		218
Carbohydrate transport and metabolism		FrwB	5DLE	COG1445	Phosphotransferase system fructose-specific component IIB		457
Amino acid transport and metabolism		IaaA	1APY	COG1446	Isoaspartyl peptidase or L-asparaginase, Ntn-hydrolase superfamily		193
Carbohydrate transport and metabolism		CelC	1E2A	COG1447	Phosphotransferase system cellobiose-specific component IIA		58
Energy production and conversion		EutG	6AHC	COG1454	Alcohol dehydrogenase, class IV		652
Carbohydrate transport and metabolism		CelB	3QNQ	COG1455	Phosphotransferase system cellobiose-specific component IIC		401
General function prediction only		YloV		COG1461	Predicted kinase related to dihydroxyacetone kinase		584
Inorganic ion transport and metabolism		NlpA	1P99	COG1464	ABC-type metal ion transport system, periplasmic component/surface antigen		142
Defense mechanisms	CRISPR-Cas system	Cas4	4R5Q	COG1468	CRISPR/Cas system-associated exonuclease Cas4, RecB family		60
Cell cycle control, cell division, chromosome partitioning		Spo0J	1R71	COG1475	Chromosome segregation protein Spo0J, contains ParB-like nuclease domain		225
Transcription		XRE	1UTX	COG1476	DNA-binding transcriptional regulator, XRE-family HTH domain		44
Signal transduction mechanisms		PgpH		COG1480	Cyclic di-AMP-specific phosphodiesterase PgpH, HD superfamily		432
Transcription		WhiA	3HYI	COG1481	DNA-binding transcriptional regulator WhiA, involved in cell division		156
Carbohydrate transport and metabolism		ManA	1PMI	COG1482	Mannose-6-phosphate isomerase, class I		269
Coenzyme transport and metabolism	NAD biosynthesis	PncB	1VLP	COG1488	Nicotinic acid phosphoribosyltransferase		216
Translation, ribosomal structure and biogenesis		Dtd	1J7G	COG1490	D-aminoacyl-tRNA deacylase		95
Signal transduction mechanisms		HprK	1JB1	COG1493	Serine kinase of the HPr protein, regulates carbohydrate metabolism		109
Lipid transport and metabolism	Phospholipid biosynthesis	Cls	1BYR	COG1502	Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase		97
Transcription	RNA polymerase	RpoN	5BYH	COG1508	DNA-directed RNA polymerase specialized sigma subunit, sigma54 homolog		56
Function unknown		YhgE		COG1511	Uncharacterized membrane protein YhgE, phage infection protein (PIP) family		347
Function unknown		YgcG	2KW7	COG1512	Uncharacterized membrane protein YgcG, contains a TPM-fold domain		37
Defense mechanisms	CRISPR-Cas system	Cas1	2YZS	COG1518	CRISPR-Cas system-associated integrase Cas1		141
Translation, ribosomal structure and biogenesis		YhbY	1JO0	COG1534	RNA-binding protein YhbY		41
Translation, ribosomal structure and biogenesis		RaiA	1IMU	COG1544	Ribosome-associated translation inhibitor RaiA		86
Carbohydrate transport and metabolism		ATH1	1H54	COG1554	Kojibiose phosphorylase YcjT		221
Replication, recombination and repair		ComEA	2DUY	COG1555	DNA uptake protein ComE or related DNA-binding protein		45
Cell wall/membrane/envelope biogenesis		MltG	2R1F	COG1559	Endolytic transglycosylase MltG, terminates peptidoglycan polymerization		72
Coenzyme transport and metabolism	Thiamine biosynthesis	ThiN	1IG0	COG1564	Thiamine pyrophosphokinase		17
Replication, recombination and repair		XseA		COG1570	Exonuclease VII, large subunit		533
Translation, ribosomal structure and biogenesis	23S rRNA modification	RlmH	1NS5	COG1576	23S rRNA pseudoU1915 N3-methylase RlmH		16
Lipid transport and metabolism	Isoprenoid biosynthesis	ERG12		COG1577	Mevalonate kinase		45
Lipid transport and metabolismGeneral function prediction only		LCB5	2BON	COG1597	Phosphatidylglycerol kinase, diacylglycerol kinase family		42
Transcription		PurR	1BDH	COG1609	DNA-binding transcriptional regulator, LacI/PurR family		276
General function prediction only		YqeY	1NG6	COG1610	Uncharacterized conserved protein YqeY, may have tRNA amino acid amidase activity		31
Signal transduction mechanisms		DisA	2FB5	COG1624	c-di-AMP synthetase, contains DisA_N domain		169
Translation, ribosomal structure and biogenesis		QueH		COG1636	Epoxyqueuosine reductase QueH (tRNA modification)		144
Translation, ribosomal structure and biogenesis		RnmV	2FCJ	COG1658	5S rRNA maturation ribonuclease M5, contains TOPRIM domain		112
Signal transduction mechanisms		RapZ	5O5O	COG1660	RNase adaptor protein RapZ for GlmZ sRNA degradation, contains a P-loop ATPase domain		197
Function unknown		YaiI		COG1671	Uncharacterized conserved protein YaiI, UPF0178 family		9
Cell cycle control, cell division, chromosome partitioning		FtsK	2IUT	COG1674	DNA segregation ATPase FtsK/SpoIIIE or related protein		693
Defense mechanisms		AmpC	1BLS	COG1680	CubicO group peptidase, beta-lactamase class C family		22
Signal transduction mechanisms		YmdB	2CV9	COG1692	2',3'- and 3',5'-cNMP phosphodiesterase YmdB, calcineurin family		171
Defense mechanisms		MazG	1VMG	COG1694	NTP pyrophosphatase, house-cleaning of non-canonical NTPs		82
Cell wall/membrane/envelope biogenesis		DltB	6BUG	COG1696	D-alanyl-lipoteichoic acid acyltransferase DltB, MBOAT superfamily		102
Signal transduction mechanisms		PhoH	3B85	COG1702	Phosphate starvation-inducible protein PhoH, predicted ATPase		281
Cell wall/membrane/envelope biogenesis		LemA	2ETD	COG1704	Magnetosome formation protein MamQ, lipoprotein antigen LemA family		98
Cell wall/membrane/envelope biogenesisCell motility		FlgJ	2ZYC	COG1705	Flagellum-specific peptidoglycan hydrolase FlgJ		296
Signal transduction mechanismsGeneral function prediction only		YqeK	2OGI	COG1713	Diadenosine tetraphosphatase YqeK or a related HD superfamily phosphohydrolase		161
Replication, recombination and repair		XseB	1VP7	COG1722	Exonuclease VII small subunit		45
Transcription		DksA	1TJL	COG1734	RNA polymerase-binding transcription factor DksA		1
Transcription		RpiR	2O3F	COG1737	DNA-binding transcriptional regulator, MurR/RpiR family, contains HTH and SIS domains		8
General function prediction only		YIH1	1VI7	COG1739	Putative translation regulator, IMPACT (imprinted ancient) protein family		122
Signal transduction mechanisms		Med	2FQW	COG1744	Lipoprotein Med, regulator of KinD/Spo0A, PBP1-ABC superfamily, includes NupN		14
Function unknown				COG1754	Uncharacterized C-terminal domain of topoisomerase IA		244
Energy production and conversion		NhaC		COG1757	Na+/H+ antiporter NhaC/MleN		86
Amino acid transport and metabolism		SdaA	4RQO	COG1760	L-serine deaminase		714
Carbohydrate transport and metabolismSignal transduction mechanisms		PtsN	2OQ3	COG1762	Phosphotransferase system mannitol/fructose-specific IIA domain (Ntr-type)		117
Coenzyme transport and metabolism		CitG	3H9P	COG1767	Triphosphoribosyl-dephospho-CoA synthetase		52
Signal transduction mechanisms		YaaT		COG1774	Cell fate regulator YaaT, PSP1 superfamily (controls sporulation, competence, biofilm development)		298
Nucleotide transport and metabolism		NrdI	1RLJ	COG1780	Flavodoxin NrdI, NrdF-interacting activator of class Ib ribonucleotide reductase		61
Mobilome: prophages, transposons		XtmB	4IDH	COG1783	Phage terminase large subunit		10
Cell cycle control, cell division, chromosome partitioningCytoskeleton		MreC	2J5U	COG1792	Cell shape-determining protein MreC		57
Cell cycle control, cell division, chromosome partitioning		SepF	3ZIH	COG1799	Cell division protein SepF/YlmF, interacts with FtsZ		62
Transcription		GntR	3FMS	COG1802	DNA-binding transcriptional regulator, GntR family		5
Carbohydrate transport and metabolism		MgsA	1S8A	COG1803	Methylglyoxal synthase		148
Signal transduction mechanisms		PpsR	5D0N	COG1806	Regulator of PEP synthase PpsR, kinase-PPPase family (combines ADP:protein kinase and phosphorylase activities)		121
Cell wall/membrane/envelope biogenesis		ArnT	5EZM	COG1807	PMT family glycosyltransferase ArnT/Agl22, involved in glycosylation of proteins and lipid IVA		1
Carbohydrate transport and metabolism		NagA	1O12	COG1820	N-acetylglucosamine-6-phosphate deacetylase		247
Amino acid transport and metabolism		TcyP		COG1823	L-cystine transporter TcyP, sodium:dicarboxylate symporter family		75
TranscriptionCoenzyme transport and metabolism		NiaR	1J5Y	COG1827	Transcriptional regulator of NAD metabolism, contains HTH and 3H domains		220
Nucleotide transport and metabolism	Purine biosynthesis	PurS	1GTD	COG1828	Phosphoribosylformylglycinamidine (FGAM) synthase, PurS subunit		35
Cell wall/membrane/envelope biogenesis		OafA		COG1835	Peptidoglycan/LPS O-acetylase OafA/YrhL, contains acyltransferase and SGNH-hydrolase domains		51
General function prediction only		YlqC		COG1837	Predicted RNA-binding protein YlqC, contains KH domain, UPF0109 family		25
Translation, ribosomal structure and biogenesis	Ribosome 50S subunit	RpmD	1VS6	COG1841	Ribosomal protein L30/L7E		48
General function prediction only		Jag	3GKU	COG1847	Predicted RNA-binding protein Jag (SpoIIIJ-associated), conains KH and R3H domains		49
Carbohydrate transport and metabolism		RbcL	2YBV	COG1850	Ribulose 1,5-bisphosphate carboxylase, large subunit, or a RuBisCO-like protein		1
Signal transduction mechanisms		LuxS	5E68	COG1854	S-ribosylhomocysteine lyase LuxS, autoinducer biosynthesis		60
Intracellular trafficking, secretion, and vesicular transport		YajC		COG1862	Protein translocase subunit YajC		43
Carbohydrate transport and metabolism		GanA	1KWG	COG1874	Beta-galactosidase GanA		31
Energy production and conversion	Pyruvate oxidation	PflD	1CM5	COG1882	Pyruvate-formate lyase		766
Cell wall/membrane/envelope biogenesis		RfbC	1DZR	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase or related enzyme		267
Energy production and conversion		FadH	1BWK	COG1902	2,4-dienoyl-CoA reductase or related NADH-dependent reductase, Old Yellow Enzyme (OYE) family		124
Carbohydrate transport and metabolism		UxaC	1J5S	COG1904	Glucuronate isomerase		258
Inorganic ion transport and metabolism		MntH	5KTE	COG1914	Mn2+ or Fe2+ transporter, NRAMP family		66
Inorganic ion transport and metabolism		FeoA	2GCX	COG1918	Fe2+ transport protein FeoA		33
Lipid transport and metabolism		YjiL	1HUX	COG1924	Activator of 2-hydroxyglutaryl-CoA dehydratase (HSP70-class ATPase domain)		381
Signal transduction mechanismsCarbohydrate transport and metabolism		PtsH	1CM2	COG1925	HPr or related phosphotransfer protein		50
Carbohydrate transport and metabolism	Non-phosphorylated Entner-Doudoroff pathway	GlxK	1TO6	COG1929	Glycerate kinase		150
Translation, ribosomal structure and biogenesis	23S rRNA modification	MrnC	1U61	COG1939	23S rRNA maturation mini-RNase III		153
Carbohydrate transport and metabolismTranscription		NagC	1WOQ	COG1940	Sugar kinase of the NBD/HSP70 family, may contain an N-terminal HTH domain		253
Nucleotide transport and metabolism	Pyrimidine salvage	URH1	1EZR	COG1957	Inosine-uridine nucleoside N-ribohydrolase		191
Replication, recombination and repair		SpoIVCA	1GDT	COG1961	Site-specific DNA recombinase SpoIVCA/DNA invertase PinE		211
Cell wall/membrane/envelope biogenesis		MscL	2OAR	COG1970	Large-conductance mechanosensitive channel		13
Nucleotide transport and metabolism		NupC	3TIJ	COG1972	Nucleoside permease NupC		119
TranscriptionSignal transduction mechanisms		LexA	1AY9	COG1974	SOS-response transcriptional repressor LexA (RecA-mediated autopeptidase)		113
Translation, ribosomal structure and biogenesis		MraZ	1N0E	COG2001	MraZ, DNA-binding transcriptional regulator and inhibitor of RsmH methyltransferase activity		150
Replication, recombination and repair		RadC	2QLC	COG2003	DNA repair protein RadC, contains a helix-hairpin-helix DNA-binding motif		117
Amino acid transport and metabolism		MetP	6CVL	COG2011	ABC-type methionine transport system, permease component		188
Carbohydrate transport and metabolism		GalM	1LUR	COG2017	Galactose mutarotase or related enzyme		69
Posttranslational modification, protein turnover, chaperones		Pcp	1AUG	COG2039	Pyrrolidone-carboxylate peptidase (N-terminal pyroglutamyl peptidase)		271
Nucleotide transport and metabolism	Pyrimidine salvage	PyrR	1A3C	COG2065	Pyrimidine operon attenuation protein PyrR/uracil phosphoribosyltransferase		279
Lipid transport and metabolism		MmsB	1I36	COG2084	3-hydroxyisobutyrate dehydrogenase or related beta-hydroxyacid dehydrogenase		5
Replication, recombination and repair		Mpg	1BNK	COG2094	3-methyladenine DNA glycosylase Mpg		11
Cell wall/membrane/envelope biogenesis		MurQ	4S12	COG2103	N-acetylmuramic acid 6-phosphate (MurNAc-6-P) etherase		359
Amino acid transport and metabolism		ProX	1R9L	COG2113	ABC-type proline/glycine betaine transport system, periplasmic component		110
Carbohydrate transport and metabolism		XylA	1A0C	COG2115	Xylose isomerase		445
Inorganic ion transport and metabolism		FocA	3KCU	COG2116	Formate/nitrite transporter FocA, FNT family		92
Nucleotide transport and metabolism		ComEB	2HVV	COG2131	Deoxycytidylate deaminase		65
Coenzyme transport and metabolism	Thiamine biosynthesis	ThiM	1C3Q	COG2145	Hydroxyethylthiazole kinase, sugar kinase family		311
Cell wall/membrane/envelope biogenesis		WcaJ	5W7L	COG2148	Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid)		321
Posttranslational modification, protein turnover, chaperones		PaaD	1UWD	COG2151	Metal-sulfur cluster biosynthetic enzyme		55
Function unknown		YuzA		COG2155	Uncharacterized membrane protein YuzA, DUF378 family		12
Carbohydrate transport and metabolism		AraA	2AJT	COG2160	L-arabinose isomerase		443
Replication, recombination and repair		PolC		COG2176	DNA polymerase III, alpha subunit (gram-positive type)		324
Cell cycle control, cell division, chromosome partitioning		FtsX		COG2177	Cell division protein FtsX		66
General function prediction only		YqeG		COG2179	Predicted phosphohydrolase YqeG, HAD superfamily		89
Transcription		Tex	2OCE	COG2183	Transcriptional accessory protein Tex/SPT6		739
Transcription		FadR	1E2X	COG2186	DNA-binding transcriptional regulator, FadR family		1
Transcription		MngR	2WV0	COG2188	DNA-binding transcriptional regulator, GntR family		149
Carbohydrate transport and metabolism		NagE	1AX3	COG2190	Phosphotransferase system IIA component		1258
Amino acid transport and metabolism		PepD2	2QYV	COG2195	Di- or tripeptidase		189
Carbohydrate transport and metabolism		MelB	4M64	COG2211	Na+/melibiose symporter or related transporter		22
Lipid transport and metabolism		Cfa	5Z9O	COG2230	Cyclopropane fatty-acyl-phospholipid synthase and related methyltransferases		145
Nucleotide transport and metabolism	Pyrimidine degradation	UraA	3QE7	COG2233	Xanthine/uracil permease		259
Amino acid transport and metabolism		ArcA	2A9G	COG2235	Arginine deiminase		196
Nucleotide transport and metabolism		NCS2		COG2252	Xanthine/guanine/uracil/vitamin C permease GhxP/GhxQ, nucleobase:cation symporter 2 ( NCS2) family		265
Replication, recombination and repair		RuvB	1HQC	COG2255	Holliday junction resolvasome RuvABC, ATP-dependent DNA helicase subunit RuvB		563
Replication, recombination and repair		RarA	3PVS	COG2256	Replication-associated recombination protein RarA (DNA-dependent ATPase)		337
