L1	L2	L3	ID	Function	EC	Gene	Count
Brite Hierarchies	Protein families: metabolism	Lipid biosynthesis proteins [BR:ko01004]	K00648	3-oxoacyl-[acyl-carrier-protein] synthase III	2.3.1.180	fabH	8
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K00656	Formate C-acetyltransferase	2.3.1.54	E2.3.1.54, pflD	26
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:ko00640]	K00656	Formate C-acetyltransferase	2.3.1.54	E2.3.1.54, pflD	26
Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:ko00650]	K00656	Formate C-acetyltransferase	2.3.1.54	E2.3.1.54, pflD	26
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K00661	Maltose O-acetyltransferase	2.3.1.79	maa	6
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K00687	Penicillin-binding protein 2B		pbp2B, penA	8
Human Diseases	Drug resistance: antimicrobial	beta-Lactam resistance [PATH:ko01501]	K00687	Penicillin-binding protein 2B		pbp2B, penA	8
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K00687	Penicillin-binding protein 2B		pbp2B, penA	8
Metabolism	Carbohydrate metabolism	Starch and sucrose metabolism [PATH:ko00500]	K00703	Starch synthase	2.4.1.21	glgA	1
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Escherichia coli [PATH:ko02026]	K00703	Starch synthase	2.4.1.21	glgA	1
Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K00703	Starch synthase	2.4.1.21	glgA	1
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K00756	Pyrimidine-nucleoside phosphorylase	2.4.2.2	pdp	11
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K00759	Adenine phosphoribosyltransferase	2.4.2.7	APRT, apt	5
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K00759	Adenine phosphoribosyltransferase	2.4.2.7	APRT, apt	5
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K00761	Uracil phosphoribosyltransferase	2.4.2.9	upp, UPRT	8
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism [PATH:ko00760]	K00763	Nicotinate phosphoribosyltransferase	6.3.4.21	pncB, NAPRT1	3
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K00764	Amidophosphoribosyltransferase	2.4.2.14	purF, PPAT	7
Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K00764	Amidophosphoribosyltransferase	2.4.2.14	purF, PPAT	7
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K00764	Amidophosphoribosyltransferase	2.4.2.14	purF, PPAT	7
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism [PATH:ko00760]	K00767	Nicotinate-nucleotide pyrophosphorylase (carboxylating)	2.4.2.19	nadC, QPRT	6
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K00773	Queuine tRNA-ribosyltransferase	2.4.2.29	tgt	15
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K00783	23S rRNA (pseudouridine1915-N3)-methyltransferase	2.1.1.177	rlmH	1
Genetic Information Processing	Translation	RNA transport [PATH:ko03013]	K00784	Ribonuclease Z	3.1.26.11	rnz	1
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K00784	Ribonuclease Z	3.1.26.11	rnz	1
Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K00789	S-adenosylmethionine synthetase	2.5.1.6	metK	12
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K00790	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	2.5.1.7	murA	25
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K00790	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	2.5.1.7	murA	25
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K00790	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	2.5.1.7	murA	25
Metabolism	Metabolism of terpenoids and polyketides	Zeatin biosynthesis [PATH:ko00908]	K00791	TRNA dimethylallyltransferase	2.5.1.75	miaA, TRIT1	1
Brite Hierarchies	Protein families: metabolism	Prenyltransferases [BR:ko01006]	K00791	TRNA dimethylallyltransferase	2.5.1.75	miaA, TRIT1	1
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K00791	TRNA dimethylallyltransferase	2.5.1.75	miaA, TRIT1	1
Metabolism	Metabolism of terpenoids and polyketides	Terpenoid backbone biosynthesis [PATH:ko00900]	K00795	Farnesyl diphosphate synthase	2.5.1.1 2.5.1.10	ispA	3
Brite Hierarchies	Protein families: metabolism	Prenyltransferases [BR:ko01006]	K00795	Farnesyl diphosphate synthase	2.5.1.1 2.5.1.10	ispA	3
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K00806	Undecaprenyl diphosphate synthase	2.5.1.31	uppS	8
Metabolism	Metabolism of terpenoids and polyketides	Terpenoid backbone biosynthesis [PATH:ko00900]	K00806	Undecaprenyl diphosphate synthase	2.5.1.31	uppS	8
Brite Hierarchies	Protein families: metabolism	Prenyltransferases [BR:ko01006]	K00806	Undecaprenyl diphosphate synthase	2.5.1.31	uppS	8
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K00820	Glutamine---fructose-6-phosphate transaminase (isomerizing)	2.6.1.16	glmS, GFPT	8
Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K00820	Glutamine---fructose-6-phosphate transaminase (isomerizing)	2.6.1.16	glmS, GFPT	8
Human Diseases	Cardiovascular disease	Diabetic cardiomyopathy [PATH:ko05415]	K00820	Glutamine---fructose-6-phosphate transaminase (isomerizing)	2.6.1.16	glmS, GFPT	8
Human Diseases	Endocrine and metabolic disease	Insulin resistance [PATH:ko04931]	K00820	Glutamine---fructose-6-phosphate transaminase (isomerizing)	2.6.1.16	glmS, GFPT	8
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K00820	Glutamine---fructose-6-phosphate transaminase (isomerizing)	2.6.1.16	glmS, GFPT	8
Metabolism	Metabolism of cofactors and vitamins	Biotin metabolism [PATH:ko00780]	K00833	Adenosylmethionine---8-amino-7-oxononanoate aminotransferase	2.6.1.62	bioA	1
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K00833	Adenosylmethionine---8-amino-7-oxononanoate aminotransferase	2.6.1.62	bioA	1
Metabolism	Carbohydrate metabolism	Pentose and glucuronate interconversions [PATH:ko00040]	K00848	Rhamnulokinase	2.7.1.5	rhaB	4
Metabolism	Carbohydrate metabolism	Fructose and mannose metabolism [PATH:ko00051]	K00848	Rhamnulokinase	2.7.1.5	rhaB	4
Metabolism	Carbohydrate metabolism	Galactose metabolism [PATH:ko00052]	K00849	Galactokinase	2.7.1.6	galK	5
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K00849	Galactokinase	2.7.1.6	galK	5
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K00849	Galactokinase	2.7.1.6	galK	5
Metabolism	Carbohydrate metabolism	Glycolysis / Gluconeogenesis [PATH:ko00010]	K00850	6-phosphofructokinase 1	2.7.1.11	pfkA, PFK	4
Metabolism	Carbohydrate metabolism	Pentose phosphate pathway [PATH:ko00030]	K00850	6-phosphofructokinase 1	2.7.1.11	pfkA, PFK	4
Metabolism	Carbohydrate metabolism	Fructose and mannose metabolism [PATH:ko00051]	K00850	6-phosphofructokinase 1	2.7.1.11	pfkA, PFK	4
Metabolism	Carbohydrate metabolism	Galactose metabolism [PATH:ko00052]	K00850	6-phosphofructokinase 1	2.7.1.11	pfkA, PFK	4
Metabolism	Energy metabolism	Methane metabolism [PATH:ko00680]	K00850	6-phosphofructokinase 1	2.7.1.11	pfkA, PFK	4
Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K00850	6-phosphofructokinase 1	2.7.1.11	pfkA, PFK	4
Environmental Information Processing	Signal transduction	HIF-1 signaling pathway [PATH:ko04066]	K00850	6-phosphofructokinase 1	2.7.1.11	pfkA, PFK	4
Environmental Information Processing	Signal transduction	AMPK signaling pathway [PATH:ko04152]	K00850	6-phosphofructokinase 1	2.7.1.11	pfkA, PFK	4
Organismal Systems	Endocrine system	Glucagon signaling pathway [PATH:ko04922]	K00850	6-phosphofructokinase 1	2.7.1.11	pfkA, PFK	4
Organismal Systems	Endocrine system	Thyroid hormone signaling pathway [PATH:ko04919]	K00850	6-phosphofructokinase 1	2.7.1.11	pfkA, PFK	4
Human Diseases	Cancer: overview	Central carbon metabolism in cancer [PATH:ko05230]	K00850	6-phosphofructokinase 1	2.7.1.11	pfkA, PFK	4
Brite Hierarchies	Protein families: metabolism	Protein phosphatases and associated proteins [BR:ko01009]	K00850	6-phosphofructokinase 1	2.7.1.11	pfkA, PFK	4
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K00850	6-phosphofructokinase 1	2.7.1.11	pfkA, PFK	4
Metabolism	Metabolism of cofactors and vitamins	Pantothenate and CoA biosynthesis [PATH:ko00770]	K00867	Type I pantothenate kinase	2.7.1.33	coaA	6
Metabolism	Carbohydrate metabolism	Glycolysis / Gluconeogenesis [PATH:ko00010]	K00873	Pyruvate kinase	2.7.1.40	PK, pyk	8
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K00873	Pyruvate kinase	2.7.1.40	PK, pyk	8
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K00873	Pyruvate kinase	2.7.1.40	PK, pyk	8
Organismal Systems	Endocrine system	Glucagon signaling pathway [PATH:ko04922]	K00873	Pyruvate kinase	2.7.1.40	PK, pyk	8
Human Diseases	Cancer: overview	Viral carcinogenesis [PATH:ko05203]	K00873	Pyruvate kinase	2.7.1.40	PK, pyk	8
Human Diseases	Cancer: overview	Central carbon metabolism in cancer [PATH:ko05230]	K00873	Pyruvate kinase	2.7.1.40	PK, pyk	8
Human Diseases	Infectious disease: viral	Human papillomavirus infection [PATH:ko05165]	K00873	Pyruvate kinase	2.7.1.40	PK, pyk	8
Human Diseases	Endocrine and metabolic disease	Type II diabetes mellitus [PATH:ko04930]	K00873	Pyruvate kinase	2.7.1.40	PK, pyk	8
Brite Hierarchies	Protein families: genetic information processing	Membrane trafficking [BR:ko04131]	K00873	Pyruvate kinase	2.7.1.40	PK, pyk	8
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K00873	Pyruvate kinase	2.7.1.40	PK, pyk	8
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K00876	Uridine kinase	2.7.1.48	udk, UCK	38
Metabolism	Xenobiotics biodegradation and metabolism	Drug metabolism - other enzymes [PATH:ko00983]	K00876	Uridine kinase	2.7.1.48	udk, UCK	38
Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism [PATH:ko00730]	K00878	Hydroxyethylthiazole kinase	2.7.1.50	thiM	1
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K00887	Undecaprenol kinase	2.7.1.66	dgkA	1
Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K00903	Protein-tyrosine kinase	2.7.10.2	epsB	4
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K00925	Acetate kinase	2.7.2.1	ackA	13
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:ko00640]	K00925	Acetate kinase	2.7.2.1	ackA	13
Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K00925	Acetate kinase	2.7.2.1	ackA	13
Metabolism	Energy metabolism	Methane metabolism [PATH:ko00680]	K00925	Acetate kinase	2.7.2.1	ackA	13
Metabolism	Metabolism of other amino acids	Taurine and hypotaurine metabolism [PATH:ko00430]	K00925	Acetate kinase	2.7.2.1	ackA	13
Metabolism	Energy metabolism	Nitrogen metabolism [PATH:ko00910]	K00926	Carbamate kinase	2.7.2.2	arcC	9
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K00926	Carbamate kinase	2.7.2.2	arcC	9
Metabolism	Amino acid metabolism	Arginine biosynthesis [PATH:ko00220]	K00926	Carbamate kinase	2.7.2.2	arcC	9
Metabolism	Carbohydrate metabolism	Glycolysis / Gluconeogenesis [PATH:ko00010]	K00927	Phosphoglycerate kinase	2.7.2.3	PGK, pgk	10
Metabolism	Energy metabolism	Carbon fixation in photosynthetic organisms [PATH:ko00710]	K00927	Phosphoglycerate kinase	2.7.2.3	PGK, pgk	10
Environmental Information Processing	Signal transduction	HIF-1 signaling pathway [PATH:ko04066]	K00927	Phosphoglycerate kinase	2.7.2.3	PGK, pgk	10
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K00927	Phosphoglycerate kinase	2.7.2.3	PGK, pgk	10
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K00939	Adenylate kinase	2.7.4.3	adk, AK	1
Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism [PATH:ko00730]	K00939	Adenylate kinase	2.7.4.3	adk, AK	1
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K00939	Adenylate kinase	2.7.4.3	adk, AK	1
Metabolism	Metabolism of cofactors and vitamins	Thiamine metabolism [PATH:ko00730]	K00941	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	2.7.1.49 2.7.4.7	thiD	1
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K00942	Guanylate kinase	2.7.4.8	E2.7.4.8, gmk	4
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K00943	DTMP kinase	2.7.4.9	tmk, DTYMK	3
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K00945	CMP/dCMP kinase	2.7.4.25	cmk	4
Metabolism	Carbohydrate metabolism	Pentose phosphate pathway [PATH:ko00030]	K00948	Ribose-phosphate pyrophosphokinase	2.7.6.1	PRPS, prsA	19
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K00948	Ribose-phosphate pyrophosphokinase	2.7.6.1	PRPS, prsA	19
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K00951	GTP pyrophosphokinase	2.7.6.5	relA	1
Metabolism	Metabolism of cofactors and vitamins	Pantothenate and CoA biosynthesis [PATH:ko00770]	K00954	Pantetheine-phosphate adenylyltransferase	2.7.7.3	E2.7.7.3A, coaD, kdtB	5
Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K00962	Polyribonucleotide nucleotidyltransferase	2.7.7.8	pnp, PNPT1	11
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K00962	Polyribonucleotide nucleotidyltransferase	2.7.7.8	pnp, PNPT1	11
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K00962	Polyribonucleotide nucleotidyltransferase	2.7.7.8	pnp, PNPT1	11
Metabolism	Glycan biosynthesis and metabolism	O-Antigen nucleotide sugar biosynthesis [PATH:ko00541]	K00973	Glucose-1-phosphate thymidylyltransferase	2.7.7.24	rfbA, rmlA, rffH	7
Metabolism	Metabolism of terpenoids and polyketides	Polyketide sugar unit biosynthesis [PATH:ko00523]	K00973	Glucose-1-phosphate thymidylyltransferase	2.7.7.24	rfbA, rmlA, rffH	7
Metabolism	Biosynthesis of other secondary metabolites	Streptomycin biosynthesis [PATH:ko00521]	K00973	Glucose-1-phosphate thymidylyltransferase	2.7.7.24	rfbA, rmlA, rffH	7
Metabolism	Biosynthesis of other secondary metabolites	Acarbose and validamycin biosynthesis [PATH:ko00525]	K00973	Glucose-1-phosphate thymidylyltransferase	2.7.7.24	rfbA, rmlA, rffH	7
Genetic Information Processing	Translation	RNA transport [PATH:ko03013]	K00974	TRNA nucleotidyltransferase (CCA-adding enzyme)	2.7.7.72 3.1.3.- 3.1.4.-	cca	6
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K00974	TRNA nucleotidyltransferase (CCA-adding enzyme)	2.7.7.72 3.1.3.- 3.1.4.-	cca	6
Metabolism	Carbohydrate metabolism	Starch and sucrose metabolism [PATH:ko00500]	K00975	Glucose-1-phosphate adenylyltransferase	2.7.7.27	glgC	1
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K00975	Glucose-1-phosphate adenylyltransferase	2.7.7.27	glgC	1
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Escherichia coli [PATH:ko02026]	K00975	Glucose-1-phosphate adenylyltransferase	2.7.7.27	glgC	1
Metabolism	Glycan biosynthesis and metabolism	Lipopolysaccharide biosynthesis [PATH:ko00540]	K00979	3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase)	2.7.7.38	kdsB	1
Brite Hierarchies	Protein families: metabolism	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	K00979	3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase)	2.7.7.38	kdsB	1
Metabolism	Lipid metabolism	Glycerophospholipid metabolism [PATH:ko00564]	K00981	Phosphatidate cytidylyltransferase	2.7.7.41	E2.7.7.41, CDS1, CDS2, cdsA	8
Environmental Information Processing	Signal transduction	Phosphatidylinositol signaling system [PATH:ko04070]	K00981	Phosphatidate cytidylyltransferase	2.7.7.41	E2.7.7.41, CDS1, CDS2, cdsA	8
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K00989	Ribonuclease PH	2.7.7.56	rph	18
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K01000	Phospho-N-acetylmuramoyl-pentapeptide-transferase	2.7.8.13	mraY	8
Human Diseases	Drug resistance: antimicrobial	Vancomycin resistance [PATH:ko01502]	K01000	Phospho-N-acetylmuramoyl-pentapeptide-transferase	2.7.8.13	mraY	8
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K01000	Phospho-N-acetylmuramoyl-pentapeptide-transferase	2.7.8.13	mraY	8
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K01005	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase	2.7.8.-	tagT_U_V	6
Brite Hierarchies	Protein families: genetic information processing	Translation factors [BR:ko03012]	K01056	Peptidyl-tRNA hydrolase, PTH1 family	3.1.1.29	PTH1, pth, spoVC	5
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K01118	FMN-dependent NADH-azoreductase	1.7.1.17	acpD, azoR	1
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K01139	GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase	2.7.6.5 3.1.7.2	spoT	16
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K01139	GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase	2.7.6.5 3.1.7.2	spoT	16
Genetic Information Processing	Replication and repair	Base excision repair [PATH:ko03410]	K01151	Deoxyribonuclease IV	3.1.21.2	nfo	2
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K01151	Deoxyribonuclease IV	3.1.21.2	nfo	2
Metabolism	Carbohydrate metabolism	Galactose metabolism [PATH:ko00052]	K01182	Oligo-1,6-glucosidase	3.2.1.10	IMA, malL	21
Metabolism	Carbohydrate metabolism	Starch and sucrose metabolism [PATH:ko00500]	K01182	Oligo-1,6-glucosidase	3.2.1.10	IMA, malL	21
Metabolism	Carbohydrate metabolism	Pentose and glucuronate interconversions [PATH:ko00040]	K01184	Polygalacturonase	3.2.1.15	E3.2.1.15	2
Metabolism	Carbohydrate metabolism	Galactose metabolism [PATH:ko00052]	K01190	Beta-galactosidase	3.2.1.23	lacZ	1
Metabolism	Lipid metabolism	Sphingolipid metabolism [PATH:ko00600]	K01190	Beta-galactosidase	3.2.1.23	lacZ	1
Metabolism	Glycan biosynthesis and metabolism	Other glycan degradation [PATH:ko00511]	K01190	Beta-galactosidase	3.2.1.23	lacZ	1
Metabolism	Carbohydrate metabolism	Galactose metabolism [PATH:ko00052]	K01220	6-phospho-beta-galactosidase	3.2.1.85	E3.2.1.85, lacG	11
Metabolism	Carbohydrate metabolism	Glycolysis / Gluconeogenesis [PATH:ko00010]	K01223	6-phospho-beta-glucosidase	3.2.1.86	E3.2.1.86B, bglA	40
Metabolism	Carbohydrate metabolism	Starch and sucrose metabolism [PATH:ko00500]	K01223	6-phospho-beta-glucosidase	3.2.1.86	E3.2.1.86B, bglA	40
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K01250	Pyrimidine-specific ribonucleoside hydrolase	3.2.-.-	rihA	7
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K01258	Tripeptide aminopeptidase	3.4.11.4	pepT	1
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K01261	Glutamyl aminopeptidase	3.4.11.7	pepA	16
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K01262	Xaa-Pro aminopeptidase	3.4.11.9	pepP	1
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K01274	Beta-Ala-Xaa dipeptidase	3.4.13.-	pepV	14
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K01356	Repressor LexA	3.4.21.88	lexA	2
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K01356	Repressor LexA	3.4.21.88	lexA	2
