ID	Function	Source	Count
lexA	transcriptional repressor LexA	TIGR00498	5
lipoamide_DH	dihydrolipoyl dehydrogenase	TIGR01350	17
lipoyltrans	lipoate--protein ligase	TIGR00545	35
livcs	branched-chain amino acid transport system II carrier protein	TIGR00796	10
lnt	apolipoprotein N-acyltransferase	TIGR00546	1
lolCE	lipoprotein-releasing ABC transporter permease subunit	TIGR02212	1
lon	endopeptidase La	TIGR00763	7
lumazine-synth	6,7-dimethyl-8-ribityllumazine synthase	TIGR00114	3
lysA	diaminopimelate decarboxylase	TIGR01048	3
lysS_bact	lysine--tRNA ligase	TIGR00499	48
lysidine_TilS_N	tRNA lysidine(34) synthetase TilS	TIGR02432	7
metG_C_term	methionine--tRNA ligase subunit beta	TIGR00399	11
metK	methionine adenosyltransferase	TIGR01034	97
met_pdase_I	type I methionyl aminopeptidase	TIGR00500	1
met_syn_B12ind	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	TIGR01371	8
mevDPdecarb	diphosphomevalonate decarboxylase	TIGR01240	40
mevalon_kin	mevalonate kinase	TIGR00549	5
mfd	transcription-repair coupling factor	TIGR00580	200
miaA	tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA	TIGR00174	16
miaB-methiolase	tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB	TIGR01574	1
minC	septum site-determining protein MinC	TIGR01222	2
minD_bact	septum site-determining protein MinD	TIGR01968	2
mnmE_trmE_thdF	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE	TIGR00450	53
mraY	phospho-N-acetylmuramoyl-pentapeptide-transferase	TIGR00445	24
mreB	MreB/Mrl family cell shape determining protein	TIGR00904	5
msrA	peptide-methionine (S)-S-oxide reductase MsrA	TIGR00401	21
murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	TIGR01072	11
murC	UDP-N-acetylmuramate--L-alanine ligase	TIGR01082	15
murD	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	TIGR01087	1
murF	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	TIGR01143	16
murG	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	TIGR01133	4
murJ_mviN	murein biosynthesis integral membrane protein MurJ	TIGR01695	3
mutS1	DNA mismatch repair protein MutS	TIGR01070	119
mutS2	endonuclease MutS2	TIGR01069	1
mutY	A/G-specific adenine glycosylase	TIGR01084	57
mutl	DNA mismatch repair endonuclease MutL	TIGR00585	59
nadC	carboxylating nicotinate-nucleotide diphosphorylase	TIGR00078	20
narH	nitrate reductase subunit beta	TIGR01660	4
ncs2	NCS2 family nucleobase:cation symporter	TIGR00801	2
nifR3_yhdG	tRNA dihydrouridine synthase DusB	TIGR00737	57
nrfE	heme lyase CcmF/NrfE family subunit	TIGR00353	3
nth	endonuclease III	TIGR01083	9
ntrC	nitrogen regulation protein NR(I)	TIGR01818	1
nucleoid_noc	nucleoid occlusion protein	TIGR04285	44
nupC	NupC/NupG family nucleoside CNT transporter	TIGR00804	15
nusB	transcription antitermination factor NusB	TIGR01951	1
nusG	transcription termination/antitermination protein NusG	TIGR00922	5
ogt	methylated-DNA--[protein]-cysteine S-methyltransferase	TIGR00589	13
organ_hyd_perox	Ohr family peroxiredoxin	TIGR03561	11
orni_carb_tr	ornithine carbamoyltransferase	TIGR00658	20
oxido_YhdH	acryloyl-CoA reductase	TIGR02823	38
pabB	aminodeoxychorismate synthase component I	TIGR00553	1
panC	pantoate--beta-alanine ligase	TIGR00018	4
panK_bact	type I pantothenate kinase	TIGR00554	93
parB_part	ParB/RepB/Spo0J family partition protein	TIGR00180	1
parC_Gpos	DNA topoisomerase IV subunit A	TIGR01061	106
parE_Gneg	DNA topoisomerase IV subunit B	TIGR01055	7
parE_Gpos	DNA topoisomerase IV subunit B	TIGR01058	177
pbuX	xanthine permease	TIGR03173	31
pcrA	DNA helicase PcrA	TIGR01073	148
pepF	oligoendopeptidase F	TIGR00181	39
pept_deformyl	peptide deformylase	TIGR00079	3
peptidase-T	peptidase T	TIGR01882	59
pfkB	1-phosphofructokinase	TIGR03828	2
pgsA	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	TIGR00560	4
phage_rep_org_N	phage replisome organizer, putative, N-terminal region	TIGR01714	2
pheS	phenylalanine--tRNA ligase subunit alpha	TIGR00468	30
pheT_bact	phenylalanine--tRNA ligase subunit beta	TIGR00472	31
phn_thr-fam	phosphonate metabolim protein, transferase hexapeptide repeat family	TIGR03308	3
phoU_full	phosphate signaling complex protein PhoU	TIGR02135	22
phosphate_pstC	phosphate ABC transporter permease subunit PstC	TIGR02138	22
pip_yhgE_Cterm	YhgE/Pip family protein	TIGR03062	25
pip_yhgE_Nterm	YhgE/Pip family protein	TIGR03061	25
plsX	phosphate acyltransferase PlsX	TIGR00182	9
polC_Gram_pos	DNA polymerase III subunit alpha	TIGR01405	1
pola	DNA polymerase I	TIGR00593	79
polc	DNA polymerase III subunit alpha	TIGR00594	25
polynuc_phos	polyribonucleotide nucleotidyltransferase	TIGR03591	108
portal_SPP1	phage portal protein	TIGR01538	6
potA	polyamine ABC transporter ATP-binding protein	TIGR01187	20
prc	C-terminal processing peptidase	TIGR00225	24
prfA	peptide chain release factor 1	TIGR00019	45
prfB	peptide chain release factor 2	TIGR00020	133
prmA	50S ribosomal protein L11 methyltransferase	TIGR00406	20
proB	glutamate 5-kinase	TIGR01027	2
proC	pyrroline-5-carboxylate reductase	TIGR00112	4
proS_fam_II	proline--tRNA ligase	TIGR00409	21
proV	betaine/proline/choline family ABC transporter ATP-binding protein	TIGR01186	71
prok_dnaK	molecular chaperone DnaK	TIGR02350	39
propeller_TolB	Tol-Pal system beta propeller repeat protein TolB	TIGR02800	1
pth	aminoacyl-tRNA hydrolase	TIGR00447	18
ptsS_2	phosphate ABC transporter substrate-binding protein PstS family protein	TIGR02136	1
purA	adenylosuccinate synthase	TIGR00184	4
purB	adenylosuccinate lyase	TIGR00928	51
purD	phosphoribosylamine--glycine ligase	TIGR00877	19
purE	5-(carboxyamino)imidazole ribonucleotide mutase	TIGR01162	13
purF	amidophosphoribosyltransferase	TIGR01134	8
purM	phosphoribosylformylglycinamidine cyclo-ligase	TIGR00878	46
purR_Bsub	pur operon repressor	TIGR01743	53
pyrE	orotate phosphoribosyltransferase	TIGR00336	5
pyrH_bact	UMP kinase	TIGR02075	38
pyr_form_ly_1	formate C-acetyltransferase	TIGR01255	78
pyruv_kin	pyruvate kinase	TIGR01064	12
pyruv_ox_red	pyruvate:ferredoxin (flavodoxin) oxidoreductase	TIGR02176	281
pyruv_oxi_spxB	pyruvate oxidase	TIGR02720	70
queE_Cx14CxxC	7-carboxy-7-deazaguanine synthase	TIGR04508	6
rRNA_methyl_3	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	TIGR00186	27
rRNA_mod_RlmN	23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	TIGR00048	6
rad_fix_GrcA3	autonomous glycyl radical cofactor GrcA3		20
radc	DNA repair protein RadC	TIGR00608	2
recD_rel	ATP-dependent RecD-like DNA helicase	TIGR01448	31
recJ	single-stranded-DNA-specific exonuclease RecJ	TIGR00644	22
recN	DNA repair protein RecN	TIGR00634	30
recQ	DNA helicase RecQ	TIGR01389	56
recR	recombination mediator RecR	TIGR00615	21
recomb_XerC	tyrosine recombinase XerC	TIGR02224	29
recomb_XerD	site-specific tyrosine recombinase XerD	TIGR02225	16
resp_regPieR	two component system response regulator PieR		50
resp_reg_YycF	response regulator YycF		84
retron_St85_RT	retron St85 family RNA-directed DNA polymerase		1
rfaE_dom_I	D-glycero-beta-D-manno-heptose-7-phosphate kinase	TIGR02198	2
rhaA	L-rhamnose isomerase	TIGR01748	169
rhamnosid_Stmyc	alpha-L-rhamnosidase		11
rhamnu_1P_ald	rhamnulose-1-phosphate aldolase	TIGR02624	109
rhamnulo_kin	rhamnulokinase	TIGR02627	13
rho	transcription termination factor Rho	TIGR00767	49
ribo_prot_ABC_F	ABC-F type ribosomal protection protein		19
rluA_subfam	RluA family pseudouridine synthase	TIGR00005	26
rmlA	glucose-1-phosphate thymidylyltransferase RfbA	TIGR01207	95
rmlC	dTDP-4-dehydrorhamnose 3,5-epimerase	TIGR01221	33
rmlD	dTDP-4-dehydrorhamnose reductase	TIGR01214	19
rnd	ribonuclease D	TIGR01388	2
rodA_shape	rod shape-determining protein RodA	TIGR02210	4
rpe	ribulose-phosphate 3-epimerase	TIGR01163	16
rpiA	ribose 5-phosphate isomerase A	TIGR00021	18
rplA_bact	50S ribosomal protein L1	TIGR01169	94
rplB_bact	50S ribosomal protein L2	TIGR01171	140
rplD_bact	50S ribosomal protein L4	TIGR03953	10
rplM_bact	50S ribosomal protein L13	TIGR01066	28
rplN_bact	50S ribosomal protein L14	TIGR01067	36
rplO_bact	50S ribosomal protein L15	TIGR01071	25
rplP_bact	50S ribosomal protein L16	TIGR01164	44
rplS_bact	50S ribosomal protein L19	TIGR01024	23
rplV_bact	50S ribosomal protein L22	TIGR01044	48
rplX_bact	50S ribosomal protein L24	TIGR01079	1
rpmD_bact	50S ribosomal protein L30	TIGR01308	17
rpmF_bact	50S ribosomal protein L32	TIGR01031	10
rpmH_bact	50S ribosomal protein L34	TIGR01030	8
rpoB	DNA-directed RNA polymerase subunit beta	TIGR02013	275
rpoC_TIGR	DNA-directed RNA polymerase subunit beta'	TIGR02386	260
rpoN_sigma	RNA polymerase factor sigma-54	TIGR02395	14
rpsB_bact	30S ribosomal protein S2	TIGR01011	72
rpsC_bact	30S ribosomal protein S3	TIGR01009	43
rpsE_bact	30S ribosomal protein S5	TIGR01021	38
rpsG_bact	30S ribosomal protein S7	TIGR01029	55
rpsL_bact	30S ribosomal protein S12	TIGR00981	58
rpsS_bact	30S ribosomal protein S19	TIGR01050	49
rsfS_iojap_ybeB	ribosome silencing factor	TIGR00090	3
rsmG_gidB	16S rRNA (guanine(527)-N(7))-methyltransferase RsmG	TIGR00138	11
rumA	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	TIGR00479	17
ruvB	Holliday junction branch migration DNA helicase RuvB	TIGR00635	7
sbcc	exonuclease subunit SbcC	TIGR00618	18
sbcd	exonuclease subunit SbcD	TIGR00619	9
sda_alpha	L-serine ammonia-lyase, iron-sulfur-dependent, subunit alpha	TIGR00718	116
sda_beta	L-serine ammonia-lyase, iron-sulfur-dependent subunit beta	TIGR00719	42
sda_mono	L-serine ammonia-lyase	TIGR00720	9
secA	preprotein translocase subunit SecA	TIGR00963	32
secA2	accessory Sec system translocase SecA2	TIGR03714	13
secE_bact	preprotein translocase subunit SecE	TIGR00964	11
serS	serine--tRNA ligase	TIGR00414	249
sigpep_I_bact	signal peptidase I	TIGR02227	6
sms	DNA repair protein RadA	TIGR00416	104
soxA	sarcosine oxidase subunit alpha family protein	TIGR01372	2
speE	spermidine synthase	TIGR00417	1
spoT_relA	RelA/SpoT family protein	TIGR00691	127
strep_PBP1A	penicillin-binding protein PBP1A		50
strep_PBP1B	penicillin-binding protein PBP1B		59
strep_PBP2A	penicillin-binding protein PBP2A		113
strep_PBP2B	penicillin-binding protein PBP2B		35
strep_PBP2X	penicillin-binding protein PBP2X		4
sucB	dihydrolipoyllysine-residue succinyltransferase	TIGR01347	3
sufB	Fe-S cluster assembly protein SufB	TIGR01980	67
sufC	Fe-S cluster assembly ATPase SufC	TIGR01978	54
sufD	Fe-S cluster assembly protein SufD	TIGR01981	27
sufS	SufS family cysteine desulfurase	TIGR01979	82
tRNA_yibK_trmL	tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase TrmL	TIGR00185	9
terminal_TopJ	terminal organelle assembly protein TopJ		4
tet_MFS_B	tetracycline efflux MFS transporter Tet(B)		2
tet_MFS_C	tetracycline efflux MFS transporter Tet(C)		2
tgt_general	tRNA-guanine transglycosylase	TIGR00449	3
therm_gnt_kin	gluconokinase, GntK/IdnK-type	TIGR01313	1
thiE	thiamine phosphate synthase	TIGR00693	2
thio_ybgC	tol-pal system-associated acyl-CoA thioesterase	TIGR02799	4
thioredoxin	thioredoxin	TIGR01068	4
thrB_alt	homoserine kinase	TIGR00938	2
thrS	threonine--tRNA ligase	TIGR00418	60
thyX	FAD-dependent thymidylate synthase	TIGR02170	1
thym_sym	thymidylate synthase	TIGR03284	60
tig	trigger factor	TIGR00115	46
tigrfam_recA	recombinase RecA	TIGR02012	158
tktlase_bact	transketolase	TIGR00232	75
tly	TlyA family rRNA (cytidine-2'-O)-methyltransferase	TIGR00478	24
tolQ	protein TolQ	TIGR02796	2
tolR	protein TolR	TIGR02801	1
topA_bact	type I DNA topoisomerase	TIGR01051	73
transpos_IS3	IS3 family transposase		1
treS_nterm	maltose alpha-D-glucosyltransferase	TIGR02456	4
trehalose_treC	alpha,alpha-phosphotrehalase	TIGR02403	37
trifunc_aldol	KHG/KDPG aldolase/sugar kinase fusion protein		2
trim_sens_DfrEf	trimethoprim-sensitive dihydrofolate reductase		18
trmD	tRNA (guanosine(37)-N1)-methyltransferase TrmD	TIGR00088	11
trmU	tRNA 2-thiouridine(34) synthase MnmA	TIGR00420	1
trpB	tryptophan synthase subunit beta	TIGR00263	3
trpE_most	anthranilate synthase component I	TIGR00564	7
trpS	tryptophan--tRNA ligase	TIGR00233	8
tsf	translation elongation factor Ts	TIGR00116	22
tyrS	tyrosine--tRNA ligase	TIGR00234	19
tyr_de_CO2_Ent	tyrosine decarboxylase	TIGR03811	264
tyr_nico_aTase	tyrosine/nicotianamine family aminotransferase	TIGR01265	1
uS13_bact	30S ribosomal protein S13	TIGR03631	47
ubiA_proteo	4-hydroxybenzoate octaprenyltransferase	TIGR01474	1
udk	uridine kinase	TIGR00235	2
upp	uracil phosphoribosyltransferase	TIGR01091	2
ureG	urease accessory protein UreG	TIGR00101	4
uvrC	excinuclease ABC subunit UvrC	TIGR00194	27
uvra	excinuclease ABC subunit UvrA	TIGR00630	19
uvrb	excinuclease ABC subunit UvrB	TIGR00631	110
uxuA	mannonate dehydratase	TIGR00695	1
valS	valine--tRNA ligase	TIGR00422	87
vanR-C	VanC-type vancomycin resistance DNA-binding response regulator VanR		11
vanR_ACDEGLN	VanR-ABDEGLN family response regulator transcription factor		67
vanR_FM	VanR-FM family response regulator transcription factor		9
wall_bind_EntC	cell wall-binding protein EntC		7
wecB	UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	TIGR00236	67
xseA	exodeoxyribonuclease VII large subunit	TIGR00237	45
xseB	exodeoxyribonuclease VII small subunit	TIGR01280	2
xth	exodeoxyribonuclease III	TIGR00633	3
xylose_isom_A	xylose isomerase	TIGR02630	127
ygfZ_signature	folate-binding protein YgfZ	TIGR03317	3
yidC_oxa1_cterm	membrane protein insertase YidC	TIGR03592	1
yjdL_sub1_fam	oligopeptide:H+ symporter	TIGR00924	1
zwf	glucose-6-phosphate dehydrogenase	TIGR00871	54
