L1	L2	L3	ID	Function	EC	Gene	Count
Metabolism	Metabolism of other amino acids	beta-Alanine metabolism [PATH:ko00410]	K01918	Pantoate--beta-alanine ligase	6.3.2.1	panC	2
Metabolism	Metabolism of cofactors and vitamins	Pantothenate and CoA biosynthesis [PATH:ko00770]	K01918	Pantoate--beta-alanine ligase	6.3.2.1	panC	2
Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K01919	Glutamate--cysteine ligase	6.3.2.2	gshA	3
Metabolism	Metabolism of other amino acids	Glutathione metabolism [PATH:ko00480]	K01919	Glutamate--cysteine ligase	6.3.2.2	gshA	3
Metabolism	Metabolism of other amino acids	D-Alanine metabolism [PATH:ko00473]	K01921	D-alanine-D-alanine ligase	6.3.2.4	ddl	15
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K01921	D-alanine-D-alanine ligase	6.3.2.4	ddl	15
Human Diseases	Drug resistance: antimicrobial	Vancomycin resistance [PATH:ko01502]	K01921	D-alanine-D-alanine ligase	6.3.2.4	ddl	15
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K01921	D-alanine-D-alanine ligase	6.3.2.4	ddl	15
Metabolism	Metabolism of other amino acids	D-Glutamine and D-glutamate metabolism [PATH:ko00471]	K01924	UDP-N-acetylmuramate--alanine ligase	6.3.2.8	murC	2
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K01924	UDP-N-acetylmuramate--alanine ligase	6.3.2.8	murC	2
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K01924	UDP-N-acetylmuramate--alanine ligase	6.3.2.8	murC	2
Metabolism	Metabolism of other amino acids	D-Glutamine and D-glutamate metabolism [PATH:ko00471]	K01925	UDP-N-acetylmuramoylalanine--D-glutamate ligase	6.3.2.9	murD	11
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K01925	UDP-N-acetylmuramoylalanine--D-glutamate ligase	6.3.2.9	murD	11
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K01925	UDP-N-acetylmuramoylalanine--D-glutamate ligase	6.3.2.9	murD	11
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K01926	Redox-sensing transcriptional repressor		rex	9
Metabolism	Amino acid metabolism	Lysine biosynthesis [PATH:ko00300]	K01929	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	6.3.2.10	murF	15
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K01929	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	6.3.2.10	murF	15
Human Diseases	Drug resistance: antimicrobial	Vancomycin resistance [PATH:ko01502]	K01929	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	6.3.2.10	murF	15
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K01933	Phosphoribosylformylglycinamidine cyclo-ligase	6.3.3.1	purM	21
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K01937	CTP synthase	6.3.4.2	pyrG, CTPS	60
Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K01938	Formate--tetrahydrofolate ligase	6.3.4.3	fhs	89
Metabolism	Metabolism of cofactors and vitamins	One carbon pool by folate [PATH:ko00670]	K01938	Formate--tetrahydrofolate ligase	6.3.4.3	fhs	89
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K01939	Adenylosuccinate synthase	6.3.4.4	purA, ADSS	44
Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K01939	Adenylosuccinate synthase	6.3.4.4	purA, ADSS	44
Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K01940	Argininosuccinate synthase	6.3.4.5	argG, ASS1	7
Metabolism	Amino acid metabolism	Arginine biosynthesis [PATH:ko00220]	K01940	Argininosuccinate synthase	6.3.4.5	argG, ASS1	7
Human Diseases	Cardiovascular disease	Fluid shear stress and atherosclerosis [PATH:ko05418]	K01940	Argininosuccinate synthase	6.3.4.5	argG, ASS1	7
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K01940	Argininosuccinate synthase	6.3.4.5	argG, ASS1	7
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K01945	Phosphoribosylamine---glycine ligase	6.3.4.13	purD	24
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K01949	Glutamate---methylamine ligase	6.3.4.12	gmaS	1
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K01951	GMP synthase (glutamine-hydrolysing)	6.3.5.2	guaA, GMPS	49
Metabolism	Xenobiotics biodegradation and metabolism	Drug metabolism - other enzymes [PATH:ko00983]	K01951	GMP synthase (glutamine-hydrolysing)	6.3.5.2	guaA, GMPS	49
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K01951	GMP synthase (glutamine-hydrolysing)	6.3.5.2	guaA, GMPS	49
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K01955	Carbamoyl-phosphate synthase large subunit	6.3.5.5	carB, CPA2	115
Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K01955	Carbamoyl-phosphate synthase large subunit	6.3.5.5	carB, CPA2	115
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K01956	Carbamoyl-phosphate synthase small subunit	6.3.5.5	carA, CPA1	52
Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K01956	Carbamoyl-phosphate synthase small subunit	6.3.5.5	carA, CPA1	52
Metabolism	Carbohydrate metabolism	Citrate cycle (TCA cycle) [PATH:ko00020]	K01958	Pyruvate carboxylase	6.4.1.1	PC, pyc	2
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K01958	Pyruvate carboxylase	6.4.1.1	PC, pyc	2
Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K01958	Pyruvate carboxylase	6.4.1.1	PC, pyc	2
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K01961	Acetyl-CoA carboxylase, biotin carboxylase subunit	6.4.1.2 6.3.4.14	accC	46
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:ko00640]	K01961	Acetyl-CoA carboxylase, biotin carboxylase subunit	6.4.1.2 6.3.4.14	accC	46
Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K01961	Acetyl-CoA carboxylase, biotin carboxylase subunit	6.4.1.2 6.3.4.14	accC	46
Metabolism	Lipid metabolism	Fatty acid biosynthesis [PATH:ko00061]	K01961	Acetyl-CoA carboxylase, biotin carboxylase subunit	6.4.1.2 6.3.4.14	accC	46
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K01962	Acetyl-CoA carboxylase carboxyl transferase subunit alpha	6.4.1.2 2.1.3.15	accA	30
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:ko00640]	K01962	Acetyl-CoA carboxylase carboxyl transferase subunit alpha	6.4.1.2 2.1.3.15	accA	30
Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K01962	Acetyl-CoA carboxylase carboxyl transferase subunit alpha	6.4.1.2 2.1.3.15	accA	30
Metabolism	Lipid metabolism	Fatty acid biosynthesis [PATH:ko00061]	K01962	Acetyl-CoA carboxylase carboxyl transferase subunit alpha	6.4.1.2 2.1.3.15	accA	30
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K01963	Acetyl-CoA carboxylase carboxyl transferase subunit beta	6.4.1.2 2.1.3.15	accD	23
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:ko00640]	K01963	Acetyl-CoA carboxylase carboxyl transferase subunit beta	6.4.1.2 2.1.3.15	accD	23
Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K01963	Acetyl-CoA carboxylase carboxyl transferase subunit beta	6.4.1.2 2.1.3.15	accD	23
Metabolism	Lipid metabolism	Fatty acid biosynthesis [PATH:ko00061]	K01963	Acetyl-CoA carboxylase carboxyl transferase subunit beta	6.4.1.2 2.1.3.15	accD	23
Metabolism	Amino acid metabolism	Valine, leucine and isoleucine degradation [PATH:ko00280]	K01968	3-methylcrotonyl-CoA carboxylase alpha subunit	6.4.1.4	E6.4.1.4A	4
Genetic Information Processing	Replication and repair	DNA replication [PATH:ko03030]	K01972	DNA ligase (NAD+)	6.5.1.2	E6.5.1.2, ligA, ligB	34
Genetic Information Processing	Replication and repair	Base excision repair [PATH:ko03410]	K01972	DNA ligase (NAD+)	6.5.1.2	E6.5.1.2, ligA, ligB	34
Genetic Information Processing	Replication and repair	Nucleotide excision repair [PATH:ko03420]	K01972	DNA ligase (NAD+)	6.5.1.2	E6.5.1.2, ligA, ligB	34
Genetic Information Processing	Replication and repair	Mismatch repair [PATH:ko03430]	K01972	DNA ligase (NAD+)	6.5.1.2	E6.5.1.2, ligA, ligB	34
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K01972	DNA ligase (NAD+)	6.5.1.2	E6.5.1.2, ligA, ligB	34
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K01972	DNA ligase (NAD+)	6.5.1.2	E6.5.1.2, ligA, ligB	34
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K01990	ABC-2 type transport system ATP-binding protein		ABC-2.A	16
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K01995	Branched-chain amino acid transport system ATP-binding protein		livG	2
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K01995	Branched-chain amino acid transport system ATP-binding protein		livG	2
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K01995	Branched-chain amino acid transport system ATP-binding protein		livG	2
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02000	Glycine betaine/proline transport system ATP-binding protein	7.6.2.9	proV	46
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02000	Glycine betaine/proline transport system ATP-binding protein	7.6.2.9	proV	46
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02001	Glycine betaine/proline transport system permease protein		proW	27
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02001	Glycine betaine/proline transport system permease protein		proW	27
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02002	Glycine betaine/proline transport system substrate-binding protein		proX	11
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02002	Glycine betaine/proline transport system substrate-binding protein		proX	11
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02003	Putative ABC transport system ATP-binding protein		ABC.CD.A	102
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02006	Cobalt/nickel transport system ATP-binding protein		cbiO	7
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02006	Cobalt/nickel transport system ATP-binding protein		cbiO	7
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02025	Multiple sugar transport system permease protein		ABC.MS.P	14
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02026	Multiple sugar transport system permease protein		ABC.MS.P1	21
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02028	Polar amino acid transport system ATP-binding protein	7.4.2.1	ABC.PA.A	93
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02029	Polar amino acid transport system permease protein		ABC.PA.P	3
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K02033	Peptide/nickel transport system permease protein		ABC.PE.P	2
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02033	Peptide/nickel transport system permease protein		ABC.PE.P	2
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02036	Phosphate transport system ATP-binding protein	7.3.2.1	pstB	91
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02036	Phosphate transport system ATP-binding protein	7.3.2.1	pstB	91
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02037	Phosphate transport system permease protein		pstC	20
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02037	Phosphate transport system permease protein		pstC	20
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02038	Phosphate transport system permease protein		pstA	10
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02038	Phosphate transport system permease protein		pstA	10
Not Included in Pathway or Brite	Unclassified: signaling and cellular processes	Others	K02039	Phosphate transport system protein		phoU	2
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02041	Phosphonate transport system ATP-binding protein	7.3.2.2	phnC	16
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02041	Phosphonate transport system ATP-binding protein	7.3.2.2	phnC	16
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02042	Phosphonate transport system permease protein		phnE	16
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02042	Phosphonate transport system permease protein		phnE	16
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02063	Thiamine transport system permease protein		thiP	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02063	Thiamine transport system permease protein		thiP	1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02065	Phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein		mlaF, linL, mkl	5
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02065	Phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein		mlaF, linL, mkl	5
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02066	Phospholipid/cholesterol/gamma-HCH transport system permease protein		mlaE, linK	2
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02066	Phospholipid/cholesterol/gamma-HCH transport system permease protein		mlaE, linK	2
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02068	UDP-glucose/iron transport system ATP-binding protein		STAR1, fetA	3
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02069	UDP-glucose/iron transport system permease protein		STAR2, fetB	7
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02071	D-methionine transport system ATP-binding protein		metN	47
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02071	D-methionine transport system ATP-binding protein		metN	47
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02072	D-methionine transport system permease protein		metI	25
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02072	D-methionine transport system permease protein		metI	25
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K02073	D-methionine transport system substrate-binding protein		metQ	14
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02073	D-methionine transport system substrate-binding protein		metQ	14
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K02074	Zinc/manganese transport system ATP-binding protein		ABC.ZM.A	1
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K02076	Fur family transcriptional regulator, zinc uptake regulator		zurR, zur	7
Metabolism	Lipid metabolism	Fatty acid biosynthesis [PATH:ko00061]	K02078	Acyl carrier protein		acpP	2
Metabolism	Biosynthesis of other secondary metabolites	Biosynthesis of various secondary metabolites - part 2 [PATH:ko00998]	K02078	Acyl carrier protein		acpP	2
Metabolism	Carbohydrate metabolism	Galactose metabolism [PATH:ko00052]	K02079	N-acetylgalactosamine-6-phosphate deacetylase	3.5.1.25	agaA	7
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K02082	Tagatose-6-phosphate ketose/aldose isomerase	5.-.-.-	agaS	17
Not Included in Pathway or Brite	Unclassified: genetic information processing	Replication and repair	K02086	DNA replication protein		dnaD	21
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K02099	AraC family transcriptional regulator, arabinose operon regulatory protein		araC	5
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K02103	GntR family transcriptional regulator, arabinose operon transcriptional repressor		araR	7
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K02108	F-type H+-transporting ATPase subunit a		ATPF0A, atpB	1
Metabolism	Energy metabolism	Photosynthesis [PATH:ko00195]	K02108	F-type H+-transporting ATPase subunit a		ATPF0A, atpB	1
Brite Hierarchies	Protein families: metabolism	Photosynthesis proteins [BR:ko00194]	K02108	F-type H+-transporting ATPase subunit a		ATPF0A, atpB	1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K02108	F-type H+-transporting ATPase subunit a		ATPF0A, atpB	1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K02110	F-type H+-transporting ATPase subunit c		ATPF0C, atpE	2
Metabolism	Energy metabolism	Photosynthesis [PATH:ko00195]	K02110	F-type H+-transporting ATPase subunit c		ATPF0C, atpE	2
Brite Hierarchies	Protein families: metabolism	Photosynthesis proteins [BR:ko00194]	K02110	F-type H+-transporting ATPase subunit c		ATPF0C, atpE	2
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K02111	F-type H+/Na+-transporting ATPase subunit alpha	7.1.2.2 7.2.2.1	ATPF1A, atpA	86
Metabolism	Energy metabolism	Photosynthesis [PATH:ko00195]	K02111	F-type H+/Na+-transporting ATPase subunit alpha	7.1.2.2 7.2.2.1	ATPF1A, atpA	86
Brite Hierarchies	Protein families: metabolism	Photosynthesis proteins [BR:ko00194]	K02111	F-type H+/Na+-transporting ATPase subunit alpha	7.1.2.2 7.2.2.1	ATPF1A, atpA	86
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K02112	F-type H+/Na+-transporting ATPase subunit beta	7.1.2.2 7.2.2.1	ATPF1B, atpD	16
Metabolism	Energy metabolism	Photosynthesis [PATH:ko00195]	K02112	F-type H+/Na+-transporting ATPase subunit beta	7.1.2.2 7.2.2.1	ATPF1B, atpD	16
Brite Hierarchies	Protein families: metabolism	Photosynthesis proteins [BR:ko00194]	K02112	F-type H+/Na+-transporting ATPase subunit beta	7.1.2.2 7.2.2.1	ATPF1B, atpD	16
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K02115	F-type H+-transporting ATPase subunit gamma		ATPF1G, atpG	9
Metabolism	Energy metabolism	Photosynthesis [PATH:ko00195]	K02115	F-type H+-transporting ATPase subunit gamma		ATPF1G, atpG	9
Brite Hierarchies	Protein families: metabolism	Photosynthesis proteins [BR:ko00194]	K02115	F-type H+-transporting ATPase subunit gamma		ATPF1G, atpG	9
