L1	L2	L3	L4	ID	Function	EC	Count
Energy production and conversion	Pyruvate oxidation	PorA	5C4I	COG0674	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, alpha subunit		14
Intracellular trafficking, secretion, and vesicular transport		LepB	1B12	COG0681	Signal peptidase I		16
Cell wall/membrane/envelope biogenesis		Lgt	5AZB	COG0682	Prolipoprotein diacylglyceryltransferase		13
Amino acid transport and metabolism		MetF	1B5T	COG0685	5,10-methylenetetrahydrofolate reductase		2
Amino acid transport and metabolism		PotD	1POT	COG0687	Spermidine/putrescine-binding periplasmic protein		31
Lipid transport and metabolism	Phospholipid biosynthesis	Psd	6L06	COG0688	Phosphatidylserine decarboxylase		4
Translation, ribosomal structure and biogenesis		Rph	1UDO	COG0689	Ribonuclease PH		77
Intracellular trafficking, secretion, and vesicular transport		SecE	5MG3	COG0690	Preprotein translocase subunit SecE		12
Posttranslational modification, protein turnover, chaperones		SmpB	1J1H	COG0691	tmRNA-binding protein		61
Replication, recombination and repair		Ung	1AKZ	COG0692	Uracil-DNA glycosylase		76
Carbohydrate transport and metabolism	Pentose phosphate pathway	RpiB	1NN4	COG0698	Ribose 5-phosphate isomerase RpiB		72
Function unknown		YraQ		COG0701	Uncharacterized membrane protein YraQ, UPF0718 family		2
Amino acid transport and metabolism	Aromatic amino acid biosynthesis	AroK	1E6C	COG0703	Shikimate kinase		1
Inorganic ion transport and metabolism		PhoU	1T8B	COG0704	Phosphate uptake regulator PhoU		14
Posttranslational modification, protein turnover, chaperones		GlpG	2IC8	COG0705	Membrane-associated serine protease, rhomboid family		14
Cell wall/membrane/envelope biogenesis		YidC	3WO6	COG0706	Membrane protein insertase Oxa1/YidC/SpoIIIJ		11
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	MurG	1F0K	COG0707	UDP-N-acetylglucosamine:LPS N-acetylglucosamine transferase		42
Replication, recombination and repair		XthA	1AKO	COG0708	Exonuclease III		26
Amino acid transport and metabolism	Aromatic amino acid biosynthesis	AroD	1GQN	COG0710	3-dehydroquinate dehydratase		4
Energy production and conversion	FoF1-type ATP synthase	AtpH	1ABV	COG0712	FoF1-type ATP synthase, delta subunit		20
General function prediction only	Cobalamine/B12 biosynthesis	MoxR	2R44	COG0714	MoxR-like ATPase		1
Nucleotide transport and metabolism	Thymidylate biosynthesis	Dcd	1XS1	COG0717	dCTP deaminase		5
Transcription		YbaB	1J8B	COG0718	DNA-binding nucleoid-associated protein YbaB/EfbC		22
Posttranslational modification, protein turnover, chaperones		SufB	1VH4	COG0719	Fe-S cluster assembly scaffold protein SufB		68
Translation, ribosomal structure and biogenesis	Aminoacyl-tRNA synthetases	GatC	3H0L	COG0721	Asp-tRNAAsn/Glu-tRNAGln amidotransferase C subunit		15
Energy production and conversion		QcrA/PetC	5CXM	COG0723	Rieske Fe-S protein		3
Cell wall/membrane/envelope biogenesis		MurJ	5T77	COG0728	Lipid II flippase MurJ/MviN (peptidoglycan biosynthesis)		6
Inorganic ion transport and metabolism		Fur	1MZB	COG0735	Fe2+ or Zn2+ uptake regulation protein Fur/Zur		6
Lipid transport and metabolism		AcpS	1F7L	COG0736	Phosphopantetheinyl transferase (holo-ACP synthase)		16
Posttranslational modification, protein turnover, chaperones		ClpP	1TG6	COG0740	ATP-dependent protease ClpP, protease subunit		76
Cell wall/membrane/envelope biogenesis		MltE	153L	COG0741	Soluble lytic murein transglycosylase or regulatory protein s ( may contain LysM/invasin domain)		1
Translation, ribosomal structure and biogenesis	16S rRNA modification	RsmD	2IFT	COG0742	16S rRNA G966 N2-methylase RsmD		14
Lipid transport and metabolism	Isoprenoid biosynthesis	Dxr	1JVS	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase		16
Cell wall/membrane/envelope biogenesis		MrcB	3FWL	COG0744	Penicillin-binding protein 1B/1F, peptidoglycan  transglycosylase/transpeptidase		80
Replication, recombination and repair		PolA	1D8Y	COG0749	DNA polymerase I, 3'-5' exonuclease and polymerase domains		51
Posttranslational modification, protein turnover, chaperonesTranscription		RseP		COG0750	Membrane-associated protease RseP, regulator of RpoE activity		21
Translation, ribosomal structure and biogenesis	Aminoacyl-tRNA synthetases	GlyS		COG0751	Glycyl-tRNA synthetase, beta subunit		58
Translation, ribosomal structure and biogenesis	Aminoacyl-tRNA synthetases	GlyQ	1J5W	COG0752	Glycyl-tRNA synthetase, alpha subunit		80
Inorganic ion transport and metabolism		KatE	6RJR	COG0753	Catalase		24
Posttranslational modification, protein turnover, chaperones		CcmC		COG0755	ABC-type transport system involved in cytochrome c biogenesis, permease component		6
Nucleotide transport and metabolismDefense mechanisms	Thymidylate biosynthesis	Dut	1DUC	COG0756	dUTP pyrophosphatase (dUTPase)		4
Amino acid transport and metabolism	Aromatic amino acid biosynthesis	AroQ	1D0I	COG0757	3-dehydroquinate dehydratase		8
Replication, recombination and repair		Smf	3MAJ	COG0758	Predicted Rossmann fold nucleotide-binding protein DprA/Smf involved in DNA uptake		49
Cell wall/membrane/envelope biogenesis		YidD		COG0759	Membrane-anchored protein YidD, putatitve component of membrane protein insertase Oxa1/YidC/SpoIIIJ		24
Posttranslational modification, protein turnover, chaperones		SurA	2ZR5	COG0760	Peptidyl-prolyl isomerase, parvulin family		1
Lipid transport and metabolism	Isoprenoid biosynthesis	IspH	3DNF	COG0761	4-Hydroxy-3-methylbut-2-enyl diphosphate reductase IspH		7
Lipid transport and metabolism	Fatty acid biosynthesis	FabA	1MKA	COG0764	3-hydroxymyristoyl/3-hydroxydecanoyl-(acyl carrier protein) dehydratase		78
Amino acid transport and metabolism		HisM	4YMS	COG0765	ABC-type amino acid transport system, permease component		222
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	MurA	1A2N	COG0766	UDP-N-acetylglucosamine enolpyruvyl transferase		160
Cell wall/membrane/envelope biogenesis		MlaE	6IC4	COG0767	Permease subunit MlaE of the ABC-type intermembrane phospholipid transporter Mla		4
Cell cycle control, cell division, chromosome partitioningCell wall/membrane/envelope biogenesis		FtsI	6HZQ	COG0768	Cell division protein FtsI, peptidoglycan transpeptidase (Penicillin-binding protein 2)		1
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	MurE	1E8C	COG0769	UDP-N-acetylmuramyl tripeptide synthase		2
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	MurF	4CVK	COG0770	UDP-N-acetylmuramyl pentapeptide synthase		39
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	MurD	1E0D	COG0771	UDP-N-acetylmuramoylalanine-D-glutamate ligase		20
Cell cycle control, cell division, chromosome partitioning		FtsW	6BAR	COG0772	Peptodoglycan polymerase FtsW/RodA/SpoVE		32
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	MurC		COG0773	UDP-N-acetylmuramate-alanine ligase MurC and related ligases, MurC/Mpl family		28
Cell wall/membrane/envelope biogenesis	Lipid A biosynthesis	LpxC	1P42	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase		2
Nucleotide transport and metabolismCoenzyme transport and metabolism	Menaquinone biosynthesis	MtnN	1T8R	COG0775	Nucleoside phosphorylase/nucleosidase, includes 5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase MtnN and futalosine hydrolase MqnB		20
Replication, recombination and repair		HimA	1B8Z	COG0776	Bacterial nucleoid DNA-binding protein IHF-alpha		23
Lipid transport and metabolism	Fatty acid biosynthesis	AccD	2F9I	COG0777	Acetyl-CoA carboxylase beta subunit		70
Energy production and conversion	Pyrimidine degradation	NfnB	1F5V	COG0778	Nitroreductase		2
Translation, ribosomal structure and biogenesis		RimP	1IB8	COG0779	Ribosome maturation factor RimP		44
Translation, ribosomal structure and biogenesis	tRNA modification	QueFC	3BP1	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase QueF, C-terminal domain, T-fold superfamily		1
Transcription		NusB	1EY1	COG0781	Transcription antitermination protein NusB		41
Transcription		GreA	1GRJ	COG0782	Transcription elongation factor, GreA/GreB family		46
Inorganic ion transport and metabolismDefense mechanisms		Dps	1DPS	COG0783	DNA-binding ferritin-like protein (oxidative damage protectant)		2
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	Alr	1BD0	COG0787	Alanine racemase		30
Transcription		SoxR	2VZ4	COG0789	DNA-binding transcriptional regulator, MerR family		16
General function prediction only		TPR	1KLX	COG0790	TPR repeat		15
Cell wall/membrane/envelope biogenesis		NlpC	2EVR	COG0791	Cell wall-associated hydrolase, NlpC_P60 family		1
Posttranslational modification, protein turnover, chaperones		CtpA	6IQU	COG0793	C-terminal processing protease CtpA/Prc, contains a PDZ domain		22
Carbohydrate transport and metabolismCell wall/membrane/envelope biogenesis		GutQ	5UQI	COG0794	D-arabinose 5-phosphate isomerase GutQ		8
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	MurI	1B73	COG0796	Glutamate racemase		41
Translation, ribosomal structure and biogenesis		RsfS	6SJ6	COG0799	Ribosomal silencing factor RsfS, regulates association of 30S and 50S subunits		51
Carbohydrate transport and metabolism	Entner-Doudoroff pathway	Eda	2V81	COG0800	2-keto-3-deoxy-6-phosphogluconate aldolase		52
Coenzyme transport and metabolism	Folate biosynthesis	FolK	1CBK	COG0801	7,8-dihydro-6-hydroxymethylpterin pyrophosphokinase (folate biosynthesis)		2
Translation, ribosomal structure and biogenesis	tRNA modification	TsaE	1FL9	COG0802	tRNA A37 threonylcarbamoyladenosine biosynthesis protein TsaE		35
Inorganic ion transport and metabolism		ZnuA	1K0F	COG0803	ABC-type Zn uptake system ZnuABC, Zn-binding component ZnuA		32
Amino acid transport and metabolism		UreC	5A6T	COG0804	Urease alpha subunit		25
Intracellular trafficking, secretion, and vesicular transport		TatC	4B4A	COG0805	Twin-arginine protein secretion pathway component TatC		3
Translation, ribosomal structure and biogenesis	16S rRNA modification	RimM	2QGG	COG0806	Ribosomal 30S subunit maturation factor RimM, required for 16S rRNA processing		7
Coenzyme transport and metabolism	Riboflavin/FAD biosynthesis	RibA	2BZ0	COG0807	GTP cyclohydrolase II		4
Translation, ribosomal structure and biogenesis	tRNA modification	QueA	1VKY	COG0809	S-adenosylmethionine:tRNA-ribosyltransferase-isomerase (queuine synthetase)		59
Intracellular trafficking, secretion, and vesicular transport		TolQ	5SV0	COG0811	Biopolymer transport protein ExbB/TolQ		6
Cell wall/membrane/envelope biogenesis	Mureine biosynthesis	MurB	2MBR	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase		34
Nucleotide transport and metabolism	Purine salvage	DeoD	1A69	COG0813	Purine-nucleoside phosphorylase		45
Cell wall/membrane/envelope biogenesis		Lnt	6NWR	COG0815	Apolipoprotein N-acyltransferase		4
Translation, ribosomal structure and biogenesisReplication, recombination and repairTranscription		YqgF	1IV0	COG0816	YqgF/RuvX protein, pre-16S rRNA maturation RNase/Holliday junction resolvase/anti-termination factor		17
Replication, recombination and repair		RuvC	1HJR	COG0817	Holliday junction resolvasome RuvABC endonuclease subunit RuvC		3
Lipid transport and metabolism		DgkA	2KDC	COG0818	Diacylglycerol kinase		10
Coenzyme transport and metabolism		TenA	2QCX	COG0819	Aminopyrimidine aminohydrolase TenA (thiamine salvage pathway)		2
Translation, ribosomal structure and biogenesis	23S rRNA modification	RlmN	3RFA	COG0820	Adenine C2-methylase RlmN of 23S rRNA A2503 and tRNA A37		87
Lipid transport and metabolism	Isoprenoid biosynthesis	IspG	2Y0F	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase IspG/GcpE		7
Posttranslational modification, protein turnover, chaperones		IscU	1Q48	COG0822	Fe-S cluster assembly scaffold protein IscU, NifU family		15
Lipid transport and metabolism	Fatty acid biosynthesis	AccA	2F9I	COG0825	Acetyl-CoA carboxylase alpha subunit		119
Translation, ribosomal structure and biogenesis	23S rRNA modification	RlhA	5D88	COG0826	23S rRNA C2501 and tRNA U34 5'-hydroxylation protein RlhA/YrrN/YrrO, U32 peptidase family		79
Replication, recombination and repair		YtxK	2F8L	COG0827	Adenine-specific DNA N6-methylase		12
Translation, ribosomal structure and biogenesis	Ribosome 30S subunit	RpsU	4V4H	COG0828	Ribosomal protein S21		5
Amino acid transport and metabolism		UreA	1A5K	COG0831	Urease gamma subunit		4
Amino acid transport and metabolism		UreB		COG0832	Urease beta subunit		10
Amino acid transport and metabolismSignal transduction mechanisms		HisJ	1GGG	COG0834	ABC-type amino acid transport/signal transduction system, periplasmic component/domain		20
Cell wall/membrane/envelope biogenesis		CpsB	2QH5	COG0836	Mannose-1-phosphate guanylyltransferase		17
Carbohydrate transport and metabolism	Glycolysis	Glk	1Q18	COG0837	Glucokinase		3
Defense mechanisms		AcrB	1IWG	COG0841	Multidrug efflux pump subunit AcrB		24
Defense mechanisms		YadH		COG0842	ABC-type multidrug transport system, permease component		5
Energy production and conversion		CyoB	1AR1	COG0843	Heme/copper-type cytochrome/quinol oxidase, subunit 1		6
Intracellular trafficking, secretion, and vesicular transport		ExbD	2JWK	COG0848	Biopolymer transport protein ExbD		3
Cell cycle control, cell division, chromosome partitioning		FtsA	3WT0	COG0849	Cell division ATPase FtsA		45
Cell cycle control, cell division, chromosome partitioning		MinC	1HF2	COG0850	Septum site-determining protein MinC		3
Coenzyme transport and metabolism	Pyridoxal phosphate biosynthesis	PdxJ	1HO1	COG0854	Pyridoxine 5'-phosphate synthase PdxJ		11
Inorganic ion transport and metabolism		Ppk	1XDO	COG0855	Polyphosphate kinase		5
General function prediction only		PtaN	2IOJ	COG0857	BioD-like N-terminal domain of phosphotransacetylase		3
Translation, ribosomal structure and biogenesis		RbfA	1JOS	COG0858	Ribosome-binding factor RbfA		19
Cell wall/membrane/envelope biogenesis		AmiC	1JWQ	COG0860	N-acetylmuramoyl-L-alanine amidase		1
Replication, recombination and repair		YhdJ	1BOO	COG0863	DNA modification methylase		2
Defense mechanisms		YeeA	5HR4	COG1002	Type II restriction/modification system, endonuclease and methylase domains		1
Cell wall/membrane/envelope biogenesis		Ugd	1DLI	COG1004	UDP-glucose 6-dehydrogenase		15
Lipid transport and metabolism	Proline degradation	AdhE	1A4S	COG1012	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase		2
Energy production and conversion	Pyruvate oxidation	PorB	1B0P	COG1013	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, beta subunit		10
Energy production and conversion	Pyruvate oxidation	PorG	1B0P	COG1014	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, gamma subunit		28
Carbohydrate transport and metabolism		DeoB	3UN2	COG1015	Phosphopentomutase		76
Energy production and conversion		Hmp	3OZU	COG1017	Hemoglobin-like flavoprotein		2
Energy production and conversion		Fpr	3OZU	COG1018	Flavodoxin/ferredoxin--NADP reductase		1
Lipid transport and metabolism		FAA1		COG1022	Long-chain acyl-CoA synthetase (AMP-forming)		1
Carbohydrate transport and metabolism		YqeC	4E21	COG1023	6-phosphogluconate dehydrogenase (decarboxylating)		8
Replication, recombination and repair		RnhC	2D0A	COG1039	Ribonuclease HIII		25
Cell wall/membrane/envelope biogenesis	Lipid A biosynthesis	LpxA	1J2Z	COG1043	Acyl-[acyl carrier protein]--UDP-N-acetylglucosamine O-acyltransferase		2
Cell wall/membrane/envelope biogenesis	Lipid A biosynthesis	LpxD	6P83	COG1044	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase		6
Amino acid transport and metabolism	Cysteine biosynthesis	CysE	1T3D	COG1045	Serine acetyltransferase		3
Energy production and conversion	Lysine biosynthesisTCA cycle	AcnA	1ACO	COG1048	Aconitase A		13
Nucleotide transport and metabolism		YjhB	3GZ5	COG1051	ADP-ribose pyrophosphatase YjhB, NUDIX family		1
Energy production and conversionCoenzyme transport and metabolismGeneral function prediction only	Pyridoxal phosphate biosynthesis	LdhA	1DXY	COG1052	Lactate dehydrogenase or related 2-hydroxyacid dehydrogenase		2
Translation, ribosomal structure and biogenesis		TrhO	4F67	COG1054	tRNA U34 5'-hydroxylase TrhO, rhodanese family		5
Coenzyme transport and metabolism	NAD biosynthesis	NadD	1YUM	COG1057	Nicotinate-nucleotide adenylyltransferase NadD		32
Replication, recombination and repair		CinA	4CT9	COG1058	ADP-ribose pyrophosphatase domain of DNA damage- and competence-inducible protein CinA		23
Energy production and conversion		FrmA	1A71	COG1062	Zn-dependent alcohol/formaldehyde dehydrogenase		1
Carbohydrate transport and metabolism		AdhP	5O8Q	COG1064	D-arabinose 1-dehydrogenase, Zn-dependent alcohol dehydrogenase family		49
Replication, recombination and repair		Sms	5LKM	COG1066	DNA repair protein RadA/Sms, contains AAA+ ATPase domain		126
Carbohydrate transport and metabolism	Non-phosphorylated Entner-Doudoroff pathway	XylB	4C23	COG1070	Sugar (pentulose or hexulose) kinase		24
Energy production and conversion	Pyruvate oxidation	AcoA	1DTW	COG1071	TPP-dependent pyruvate or acetoin dehydrogenase subunit alpha		55
Coenzyme transport and metabolism	Pantothenate/CoA biosynthesis	CoaA	2GA8	COG1072	Panthothenate kinase		66
Replication, recombination and repair		RecB	3U44	COG1074	3�-5� helicase subunit RecB of the DNA repair enzyme RecBCD (exonuclease V)		16
Cell cycle control, cell division, chromosome partitioningCytoskeleton		MreB	1JCE	COG1077	Cell shape-determining ATPase MreB, actin-like superfamily		17
General function prediction only		YdhJ	2HEK	COG1078	HD superfamily phosphohydrolase		48
Nucleotide transport and metabolism		NupQ		COG1079	ABC-type guanosine uptake system NupNOPQ, permease subunit NupQ		42
Carbohydrate transport and metabolism		PtsA	1EZA	COG1080	Phosphoenolpyruvate-protein kinase (PTS system EI component in bacteria)		140
Cell wall/membrane/envelope biogenesisPosttranslational modification, protein turnover, chaperones		FlaA1	2GN4	COG1086	NDP-sugar epimerase, includes UDP-GlcNAc-inverting 4,6-dehydratase FlaA1 and capsular polysaccharide biosynthesis protein EpsC		105
Cell wall/membrane/envelope biogenesis		GalE	1A9Y	COG1087	UDP-glucose 4-epimerase		92
Cell wall/membrane/envelope biogenesis		RfbB	1G1A	COG1088	dTDP-D-glucose 4,6-dehydratase		69
Cell wall/membrane/envelope biogenesis		RfbD	1KBZ	COG1091	dTDP-4-dehydrorhamnose reductase		56
Translation, ribosomal structure and biogenesis	23S rRNA modification	RlmK	2B78	COG1092	23S rRNA G2069 N7-methylase RlmK or C1962 C5-methylase RlmI		15
Translation, ribosomal structure and biogenesis		Krr1	4QMF	COG1094	rRNA processing protein Krr1/Pno1, contains KH domain		151
General function prediction only		YabR	2K4K	COG1098	Predicted RNA-binding protein, contains ribosomal protein S1 (RPS1) domain		43
Amino acid transport and metabolism		NifS	4IXO	COG1104	Cysteine desulfurase/Cysteine sulfinate desulfinase IscS or related enzyme, NifS family		158
Carbohydrate transport and metabolism		FruK	2ABQ	COG1105	1-phosphofructokinase or 6-phosphofructokinase II		31
Inorganic ion transport and metabolism		ZnuB		COG1108	ABC-type Mn2+/Zn2+ transport system, permease component		29
Carbohydrate transport and metabolism		ManB	6MNV	COG1109	Phosphomannomutase		55
Amino acid transport and metabolism		AnsP		COG1113	L-asparagine transporter or related permease		15
Amino acid transport and metabolism		BrnQ		COG1114	Branched-chain amino acid permease		50
Inorganic ion transport and metabolism		PstB		COG1117	ABC-type phosphate transport system, ATPase component		166
Inorganic ion transport and metabolismCoenzyme transport and metabolism		FepC	2NQ2	COG1120	ABC-type cobalamin/Fe3+-siderophores transport system, ATPase component		42
Inorganic ion transport and metabolism		ZnuC		COG1121	ABC-type Mn2+/Zn2+ transport system, ATPase component		46
Inorganic ion transport and metabolismGeneral function prediction only		EcfA2	4HUQ	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA2		206
Posttranslational modification, protein turnover, chaperones		GsiA		COG1123	ABC-type glutathione transport system ATPase component, contains duplicated ATPase domain		1
Amino acid transport and metabolism		GlnQ	4YMS	COG1126	ABC-type polar amino acid transport system, ATPase component		294
Cell wall/membrane/envelope biogenesis		MlaF	6IC4	COG1127	ATPase subunit MlaF of the ABC-type intermembrane phospholipid transporter Mla		16
Carbohydrate transport and metabolism		MglA		COG1129	ABC-type sugar transport system, ATPase component		85
Defense mechanisms		CcmA	5DO7	COG1131	ABC-type multidrug transport system, ATPase component		227
Defense mechanisms		MdlB	2HYD	COG1132	ABC-type multidrug transport system, ATPase and permease component		633
Carbohydrate transport and metabolism		TagH	6JBH	COG1134	ABC-type polysaccharide/polyol phosphate transport system, ATPase component		71
Amino acid transport and metabolism		AbcC	6CVL	COG1135	ABC-type methionine transport system, ATPase component		100
Cell wall/membrane/envelope biogenesis		LolD	5GKO	COG1136	ABC-type lipoprotein export system, ATPase component		336
Cell wall/membrane/envelope biogenesis		LptB	5L75	COG1137	ABC-type lipopolysaccharide export system, ATPase component		13
Energy production and conversionPosttranslational modification, protein turnover, chaperones		CcmF		COG1138	Cytochrome c biogenesis protein CcmF		10
Energy production and conversion		LutB		COG1139	L-lactate utilization protein LutB, contains a ferredoxin-type domain		8
Nucleotide transport and metabolism		PreA		COG1146	NAD-dependent dihydropyrimidine dehydrogenase, PreA subunit		1
Coenzyme transport and metabolismLipid transport and metabolism	Pyridoxal phosphate biosynthesis	Dxs	2O1S	COG1154	Deoxyxylulose-5-phosphate synthase		8
Cell motilityIntracellular trafficking, secretion, and vesicular transport		FliI	5B0O	COG1157	Flagellar biosynthesis/type III secretory pathway ATPase FliI		5
Transcription		Rho	1PVO	COG1158	Transcription termination factor Rho		150
Translation, ribosomal structure and biogenesis		Era	1EGA	COG1159	GTPase Era, involved in 16S rRNA processing		61
Translation, ribosomal structure and biogenesis		Der	1MKY	COG1160	Double Era-like domain GTPase Der		57
Translation, ribosomal structure and biogenesis		RbgA	6G14	COG1161	Ribosome biogenesis GTPase RbgA		42
Translation, ribosomal structure and biogenesis		RsgA	1T9H	COG1162	Ribosome biogenesis GTPase RsgA		26
Amino acid transport and metabolism		PepF	3CE2	COG1164	Oligoendopeptidase F		58
TranscriptionAmino acid transport and metabolism	Lysine biosynthesis	ARO8	2R2N	COG1167	DNA-binding transcriptional regulator, MocR family, contains an aminotransferase domain		3
Amino acid transport and metabolismGeneral function prediction only		MalY	4DGT	COG1168	Bifunctional PLP-dependent enzyme with beta-cystathionase and maltose regulon repressor activities		27
Amino acid transport and metabolism	Isoleucine, leucine, valine biosynthesis	IlvA	3IAU	COG1171	Threonine deaminase		8
Amino acid transport and metabolismInorganic ion transport and metabolism		DppC		COG1173	ABC-type dipeptide/oligopeptide/nickel transport system, permease component		41
Carbohydrate transport and metabolism		UgpA	3FH6	COG1175	ABC-type sugar transport system, permease component		93
Amino acid transport and metabolism		PotB		COG1176	ABC-type spermidine/putrescine transport system, permease component I		11
Amino acid transport and metabolism		PotC		COG1177	ABC-type spermidine/putrescine transport system, permease component II		34
Posttranslational modification, protein turnover, chaperones		PflA	3CAN	COG1180	Pyruvate-formate lyase-activating enzyme		26
Cell wall/membrane/envelope biogenesisGeneral function prediction only	Mureine biosynthesis	DdlA	1E4E	COG1181	D-alanine-D-alanine ligase or related ATP-grasp enzyme		41
Energy production and conversion		AzoR	1TIK	COG1182	FMN-dependent NADH-azoreductase		16
Lipid transport and metabolism		PssA		COG1183	Phosphatidylserine synthase		4
Translation, ribosomal structure and biogenesis		Pnp	1E3P	COG1185	Polyribonucleotide nucleotidyltransferase (polynucleotide phosphorylase)		229
Translation, ribosomal structure and biogenesis	Translation factors	PrfB	1GQE	COG1186	Protein chain release factor PrfB		100
Translation, ribosomal structure and biogenesis	16S rRNA modification	RsuA	1KSK	COG1187	Pseudouridylate synthase RsuA, specific for 16S rRNA U516  and 23S rRNA U2605		47
Translation, ribosomal structure and biogenesis		HslR	3BBU	COG1188	Ribosomal 50S subunit-recycling heat shock protein, contains S4 domain		7
Translation, ribosomal structure and biogenesis		YqxC	3OPN	COG1189	Predicted rRNA methylase YqxC, contains S4 and FtsJ domains		40
Translation, ribosomal structure and biogenesis	Aminoacyl-tRNA synthetases	LysU	1BBU	COG1190	Lysyl-tRNA synthetase (class II)		162
Cell cycle control, cell division, chromosome partitioningCell motility		ParA	6NOO	COG1192	ParA-like ATPase involved in chromosome/plasmid partitioning or cellulose biosynthesis protein BcsQ		48
Replication, recombination and repair		MutS2		COG1193	dsDNA-specific endonuclease/ATPase MutS2		100
Replication, recombination and repair		MutY	1KG2	COG1194	Adenine-specific DNA glycosylase, acts on AG and A-oxoG pairs		95
Replication, recombination and repair		RecF	5Z67	COG1195	Recombinational DNA repair ATPase RecF		35
Replication, recombination and repairTranscription		Mfd	2EYQ	COG1197	Transcription-repair coupling factor (superfamily II helicase)		234
Replication, recombination and repair		PriA	6DCR	COG1198	Primosomal protein N' (replication factor Y) - superfamily II helicase		120
Replication, recombination and repair		DinG	5H8W	COG1199	Rad3-related DNA helicase DinG		7
Replication, recombination and repair		RecG	1GM5	COG1200	RecG-like helicase		189
Defense mechanisms	CRISPR-Cas system	Cas3		COG1203	CRISPR-Cas type I system-associated endonuclease/helicase Cas3		26
Translation, ribosomal structure and biogenesis	tRNA modification	TrmFO		COG1206	Folate-dependent tRNA-U54 methylase TrmFO/GidA		106
Cell wall/membrane/envelope biogenesis		GlmU	3FWW	COG1207	Bifunctional protein GlmU, N-acetylglucosamine-1-phosphate-uridyltransferase/glucosamine-1-phosphate-acetyltransferase		111
Cell wall/membrane/envelope biogenesis		RmlA1	1FXO	COG1209	dTDP-glucose pyrophosphorylase		90
Cell wall/membrane/envelope biogenesis		GalU	2E3D	COG1210	UTP-glucose-1-phosphate uridylyltransferase		87
Lipid transport and metabolism	Isoprenoid biosynthesis	IspD	1H3M	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase		12
Translation, ribosomal structure and biogenesis	tRNA modification	TsaB	1OKJ	COG1214	tRNA A37 threonylcarbamoyladenosine modification protein TsaB		15
Carbohydrate transport and metabolism		WcaE	2Z86	COG1216	Glycosyltransferase, GT2 family		4
Signal transduction mechanisms		TypA	5A9V	COG1217	Predicted membrane GTPase TypA/BipA involved in stress response		120
Inorganic ion transport and metabolism		CysQ		COG1218	3'-Phosphoadenosine 5'-phosphosulfate (PAPS) 3'-phosphatase		1
Posttranslational modification, protein turnover, chaperones		ClpX	3HTE	COG1219	ATP-dependent protease Clp, ATPase subunit ClpX		135
Posttranslational modification, protein turnover, chaperones		HslU	1DO0	COG1220	ATP-dependent protease HslVU (ClpYQ), ATPase subunit HslU		127
TranscriptionSignal transduction mechanisms		PspF		COG1221	Transcriptional regulators containing an AAA-type ATPase domain and a DNA-binding domain		1
Energy production and conversion		PPX1	1I74	COG1227	Inorganic pyrophosphatase/exopolyphosphatase		15
Inorganic ion transport and metabolism		CzcD		COG1230	Co/Zn/Cd efflux system component		1
Translation, ribosomal structure and biogenesis		ElaC	1WW1	COG1234	Ribonuclease BN, tRNA processing enzyme		16
Inorganic ion transport and metabolism		PhnP	6B9V	COG1235	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase		8
General function prediction only		YhcC		COG1242	Radical SAM superfamily enzyme		50
Energy production and conversion	Glycine cleavagePyruvate oxidation	Lpd	6QKG	COG1249	Dihydrolipoamide dehydrogenase (E3) component of pyruvate/2-oxoglutarate dehydrogenase complex or glutathione oxidoreductase		83
General function prediction only		TlyC	2NQW	COG1253	Hemolysin-related protein, contains CBS domains, UPF0053 family		19
Energy production and conversion		AcyP	1APS	COG1254	Acylphosphatase		16
Lipid transport and metabolism	Isoprenoid biosynthesis	HMG1	1DQ8	COG1257	Hydroxymethylglutaryl-CoA reductase		95
Carbohydrate transport and metabolism		PtsG1		COG1263	Phosphotransferase system IIC components, glucose/maltose/N-acetylglucosamine-specific		20
Carbohydrate transport and metabolism		PtsG2	1IBA	COG1264	Phosphotransferase system IIB components		33
