L1	L2	L3	ID	Function	EC	Gene	Count
Metabolism	Metabolism of cofactors and vitamins	Biotin metabolism [PATH:ko00780]	K09458	3-oxoacyl-[acyl-carrier-protein] synthase II	2.3.1.179	fabF, OXSM, CEM1	1
Brite Hierarchies	Protein families: metabolism	Lipid biosynthesis proteins [BR:ko01004]	K09458	3-oxoacyl-[acyl-carrier-protein] synthase II	2.3.1.179	fabF, OXSM, CEM1	1
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K09568	FK506-binding protein 1	5.2.1.8	FKBP1	1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K09691	Lipopolysaccharide transport system ATP-binding protein		ABC-2.LPSE.A	2
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K09691	Lipopolysaccharide transport system ATP-binding protein		ABC-2.LPSE.A	2
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K09769	2',3'-cyclic-nucleotide 2'-phosphodiesterase	3.1.4.16	ymdB	1
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K09769	2',3'-cyclic-nucleotide 2'-phosphodiesterase	3.1.4.16	ymdB	1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K09811	Cell division transport system permease protein		ftsX	1
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K09811	Cell division transport system permease protein		ftsX	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K09811	Cell division transport system permease protein		ftsX	1
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K09903	Uridylate kinase	2.7.4.22	pyrH	1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K10112	Multiple sugar transport system ATP-binding protein	7.5.2.-	msmX, msmK, malK, sugC, ggtA, msiK	5
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K10112	Multiple sugar transport system ATP-binding protein	7.5.2.-	msmX, msmK, malK, sugC, ggtA, msiK	5
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K10353	Deoxyadenosine kinase	2.7.1.76	E2.7.1.76, dak	1
Metabolism	Amino acid metabolism	Arginine and proline metabolism [PATH:ko00330]	K10536	Agmatine deiminase	3.5.3.12	aguA	2
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K10547	Putative multiple sugar transport system permease protein		ABC.GGU.P, gguB	3
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K10547	Putative multiple sugar transport system permease protein		ABC.GGU.P, gguB	3
Metabolism	Xenobiotics biodegradation and metabolism	Nitrotoluene degradation [PATH:ko00633]	K10680	N-ethylmaleimide reductase	1.-.-.-	nemA	1
Metabolism	Amino acid metabolism	Arginine and proline metabolism [PATH:ko00330]	K10793	D-proline reductase (dithiol) PrdA	1.21.4.1	prdA	1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K10820	Galactofuranose transport system ATP-binding protein	7.5.2.9	ytfR	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K10820	Galactofuranose transport system ATP-binding protein	7.5.2.9	ytfR	1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K11070	Spermidine/putrescine transport system permease protein		potC	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K11070	Spermidine/putrescine transport system permease protein		potC	1
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K11175	Phosphoribosylglycinamide formyltransferase 1	2.1.2.2	purN	2
Metabolism	Metabolism of cofactors and vitamins	One carbon pool by folate [PATH:ko00670]	K11175	Phosphoribosylglycinamide formyltransferase 1	2.1.2.2	purN	2
Metabolism	Lipid metabolism	Fatty acid biosynthesis [PATH:ko00061]	K11533	Fatty acid synthase, bacteria type	2.3.1.-	fas	1
Human Diseases	Endocrine and metabolic disease	Insulin resistance [PATH:ko04931]	K11533	Fatty acid synthase, bacteria type	2.3.1.-	fas	1
Brite Hierarchies	Protein families: metabolism	Lipid biosynthesis proteins [BR:ko01004]	K11533	Fatty acid synthase, bacteria type	2.3.1.-	fas	1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K11626	Putative sodium/glutamine symporter		glnT	1
Metabolism	Metabolism of cofactors and vitamins	Folate biosynthesis [PATH:ko00790]	K11754	Dihydrofolate synthase / folylpolyglutamate synthase	6.3.2.12 6.3.2.17	folC	1
Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K11927	ATP-dependent RNA helicase RhlE	3.6.4.13	rhlE	1
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K11927	ATP-dependent RNA helicase RhlE	3.6.4.13	rhlE	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K11928	Sodium/proline symporter		putP	1
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K11991	TRNA(adenine34) deaminase	3.5.4.33	tadA	2
Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K12132	Eukaryotic-like serine/threonine-protein kinase	2.7.11.1	prkC, stkP	1
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K12243	AraC family transcriptional regulator, transcriptional activator of the genes for pyochelin and ferripyochelin receptors		pchR	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K12267	Peptide methionine sulfoxide reductase msrA/msrB	1.8.4.11 1.8.4.12	msrAB	1
Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K12574	Ribonuclease J	3.1.-.-	rnj	2
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K12574	Ribonuclease J	3.1.-.-	rnj	2
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K12952	Cation-transporting P-type ATPase E	7.2.2.-	ctpE	2
Brite Hierarchies	Protein families: metabolism	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	K13012	O-antigen biosynthesis protein WbqP		wbqP	1
Metabolism	Metabolism of cofactors and vitamins	Pantothenate and CoA biosynthesis [PATH:ko00770]	K13038	Phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase	4.1.1.36 6.3.2.5	coaBC, dfp	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K13252	Putrescine carbamoyltransferase	2.1.3.6	ptcA	2
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K13598	Two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY	2.7.13.3	ntrY	1
Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K13598	Two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY	2.7.13.3	ntrY	1
Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K13598	Two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY	2.7.13.3	ntrY	1
Metabolism	Amino acid metabolism	Arginine and proline metabolism [PATH:ko00330]	K13747	Carboxynorspermidine decarboxylase	4.1.1.96	nspC	3
Genetic Information Processing	Transcription	RNA polymerase [PATH:ko03020]	K13797	DNA-directed RNA polymerase subunit beta-beta'	2.7.7.6	rpoBC	1
Brite Hierarchies	Protein families: genetic information processing	Transcription machinery [BR:ko03021]	K13797	DNA-directed RNA polymerase subunit beta-beta'	2.7.7.6	rpoBC	1
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K13797	DNA-directed RNA polymerase subunit beta-beta'	2.7.7.6	rpoBC	1
Not Included in Pathway or Brite	Unclassified: metabolism	Energy metabolism	K14114	Energy-converting hydrogenase B subunit E		ehbE	2
Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K14260	Alanine-synthesizing transaminase	2.6.1.66 2.6.1.2	alaA	2
Metabolism	Amino acid metabolism	Valine, leucine and isoleucine biosynthesis [PATH:ko00290]	K14260	Alanine-synthesizing transaminase	2.6.1.66 2.6.1.2	alaA	2
Metabolism	Amino acid metabolism	Arginine biosynthesis [PATH:ko00220]	K14260	Alanine-synthesizing transaminase	2.6.1.66 2.6.1.2	alaA	2
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K14260	Alanine-synthesizing transaminase	2.6.1.66 2.6.1.2	alaA	2
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K14761	Ribosome-associated protein		ybcJ	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K15532	Unsaturated rhamnogalacturonyl hydrolase	3.2.1.172	yteR, yesR	1
Metabolism	Carbohydrate metabolism	Glycolysis / Gluconeogenesis [PATH:ko00010]	K15633	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	5.4.2.12	gpmI	1
Metabolism	Energy metabolism	Methane metabolism [PATH:ko00680]	K15633	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	5.4.2.12	gpmI	1
Metabolism	Amino acid metabolism	Glycine, serine and threonine metabolism [PATH:ko00260]	K15633	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	5.4.2.12	gpmI	1
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K15898	Pseudaminic acid synthase	2.5.1.97	pseI, neuB3	2
Metabolism	Glycan biosynthesis and metabolism	O-Antigen nucleotide sugar biosynthesis [PATH:ko00541]	K15898	Pseudaminic acid synthase	2.5.1.97	pseI, neuB3	2
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K15922	Sulfoquinovosidase	3.2.1.199	yihQ	3
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16169	Xanthine permease		pbuX	2
Not Included in Pathway or Brite	Unclassified: genetic information processing	Protein processing	K16511	Adapter protein MecA 1/2		mecA1_2	1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K16786	Energy-coupling factor transport system ATP-binding protein	7.-.-.-	ecfA1	4
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16786	Energy-coupling factor transport system ATP-binding protein	7.-.-.-	ecfA1	4
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K17077	Arginine/lysine/histidine transport system permease protein		artQ	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K17077	Arginine/lysine/histidine transport system permease protein		artQ	1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K17319	Putative aldouronate transport system permease protein		lplB	2
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K17319	Putative aldouronate transport system permease protein		lplB	2
Environmental Information Processing	Signal transduction	MAPK signaling pathway - plant [PATH:ko04016]	K17686	P-type Cu+ transporter	7.2.2.8	copA, ctpA, ATP7	1
Organismal Systems	Digestive system	Mineral absorption [PATH:ko04978]	K17686	P-type Cu+ transporter	7.2.2.8	copA, ctpA, ATP7	1
Human Diseases	Drug resistance: antineoplastic	Platinum drug resistance [PATH:ko01524]	K17686	P-type Cu+ transporter	7.2.2.8	copA, ctpA, ATP7	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K17992	NADP-reducing hydrogenase subunit HndB	1.12.1.3	hndB	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K18197	Rhamnogalacturonan endolyase	4.2.2.23	yesW	1
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K18220	Ribosomal protection tetracycline resistance protein		tetM, tetO	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K18331	NADP-reducing hydrogenase subunit HndC	1.12.1.3	hndC	1
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:ko00640]	K18471	Methylglyoxal reductase	1.1.1.-	ydjG	1
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K18675	N,N'-diacetylchitobiose phosphorylase	2.4.1.280	chbP	2
Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K18682	Ribonucrease Y	3.1.-.-	rny	2
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K18682	Ribonucrease Y	3.1.-.-	rny	2
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K18700	Fluoroacetyl-CoA thioesterase	3.1.2.29	flK	1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K18887	ATP-binding cassette, subfamily B, multidrug efflux pump		efrA, efrE	4
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K18887	ATP-binding cassette, subfamily B, multidrug efflux pump		efrA, efrE	4
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K18888	ATP-binding cassette, subfamily B, multidrug efflux pump		efrB, efrF	4
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K18888	ATP-binding cassette, subfamily B, multidrug efflux pump		efrB, efrF	4
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K18940	Two-component system, OmpR family, sensor histidine kinase ArlS	2.7.13.3	arlS	1
Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K18940	Two-component system, OmpR family, sensor histidine kinase ArlS	2.7.13.3	arlS	1
Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K18940	Two-component system, OmpR family, sensor histidine kinase ArlS	2.7.13.3	arlS	1
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K19036	ATP-dependent RNA/DNA helicase IGHMBP2	3.6.4.12 3.6.4.13	IGHMBP2	1
Brite Hierarchies	Protein families: genetic information processing	Translation factors [BR:ko03012]	K19036	ATP-dependent RNA/DNA helicase IGHMBP2	3.6.4.12 3.6.4.13	IGHMBP2	1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K19082	Two-component system, OmpR family, response regulator protein BraR/BceR		braR, bceR	2
Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K19082	Two-component system, OmpR family, response regulator protein BraR/BceR		braR, bceR	2
Brite Hierarchies	Protein families: signaling and cellular processes	Prokaryotic defense system [BR:ko02048]	K19124	CRISPR system Cascade subunit CasC		casC, cse4	1
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K19788	Obg-like ATPase 1		OLA1	2
Metabolism	Carbohydrate metabolism	Glycolysis / Gluconeogenesis [PATH:ko00010]	K21071	ATP-dependent phosphofructokinase / diphosphate-dependent phosphofructokinase	2.7.1.11 2.7.1.90	pfk, pfp	2
Metabolism	Carbohydrate metabolism	Pentose phosphate pathway [PATH:ko00030]	K21071	ATP-dependent phosphofructokinase / diphosphate-dependent phosphofructokinase	2.7.1.11 2.7.1.90	pfk, pfp	2
Metabolism	Carbohydrate metabolism	Fructose and mannose metabolism [PATH:ko00051]	K21071	ATP-dependent phosphofructokinase / diphosphate-dependent phosphofructokinase	2.7.1.11 2.7.1.90	pfk, pfp	2
Metabolism	Carbohydrate metabolism	Galactose metabolism [PATH:ko00052]	K21071	ATP-dependent phosphofructokinase / diphosphate-dependent phosphofructokinase	2.7.1.11 2.7.1.90	pfk, pfp	2
Metabolism	Energy metabolism	Methane metabolism [PATH:ko00680]	K21071	ATP-dependent phosphofructokinase / diphosphate-dependent phosphofructokinase	2.7.1.11 2.7.1.90	pfk, pfp	2
Metabolism	Carbohydrate metabolism	Starch and sucrose metabolism [PATH:ko00500]	K21574	Glucan 1,4-alpha-glucosidase	3.2.1.3	susB	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K21682	Pyruvate dehydrogenase (NADP+)	1.2.1.51	PNO	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K21936	Anaerobilin synthase	2.1.1.342	chuW	2
Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K22015	Formate dehydrogenase (hydrogenase)	1.17.98.4 1.17.98.-	fdhF	1
Metabolism	Energy metabolism	Methane metabolism [PATH:ko00680]	K22015	Formate dehydrogenase (hydrogenase)	1.17.98.4 1.17.98.-	fdhF	1
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K22132	TRNA threonylcarbamoyladenosine dehydratase		tcdA	1
Metabolism	Amino acid metabolism	Tyrosine metabolism [PATH:ko00350]	K22330	Tyrosine decarboxylase	4.1.1.25	tyrDC	1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K23060	Arginine/lysine/histidine transport system ATP-binding protein	7.4.2.1	artR, artM	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K23060	Arginine/lysine/histidine transport system ATP-binding protein	7.4.2.1	artR, artM	1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K23537	General nucleoside transport system ATP-binding protein		nupA	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K23537	General nucleoside transport system ATP-binding protein		nupA	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K23876	(R)-2-hydroxyacyl-CoA dehydratese activating ATPase	5.6.1.9	hgdC, fldI, hadI, lcdC	4
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K24163	Monovalent cation/hydrogen antiporter		nhaK	2
Metabolism	Glycan biosynthesis and metabolism	O-Antigen nucleotide sugar biosynthesis [PATH:ko00541]	K24300	UDP-N-acetylglucosamine 4,6-dehydratase	4.2.1.135	wbpM	2
Metabolism	Carbohydrate metabolism	Glycolysis / Gluconeogenesis [PATH:ko00010]	K25026	Glucokinase	2.7.1.2	glk	1
Metabolism	Carbohydrate metabolism	Galactose metabolism [PATH:ko00052]	K25026	Glucokinase	2.7.1.2	glk	1
Metabolism	Carbohydrate metabolism	Starch and sucrose metabolism [PATH:ko00500]	K25026	Glucokinase	2.7.1.2	glk	1
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K25026	Glucokinase	2.7.1.2	glk	1
Metabolism	Biosynthesis of other secondary metabolites	Streptomycin biosynthesis [PATH:ko00521]	K25026	Glucokinase	2.7.1.2	glk	1
Metabolism	Biosynthesis of other secondary metabolites	Neomycin, kanamycin and gentamicin biosynthesis [PATH:ko00524]	K25026	Glucokinase	2.7.1.2	glk	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K25114	Heme transport system permease protein		htsB, isdF	1
