L1	L2	L3	L4	ID	Function	EC	Count
Amino acid transport and metabolism		AppF		COG4608	ABC-type oligopeptide transport system, ATPase component		23
Inorganic ion transport and metabolism		FetA		COG4619	ABC-type iron transporter FetAB, ATPase component		7
Carbohydrate transport and metabolismLipid transport and metabolism		PemB	1GQ8	COG4677	Pectin methylesterase and related acyl-CoA thioesterases		1
Function unknown				COG4684	Uncharacterized membrane protein		7
Function unknown				COG4687	Uncharacterized conserved protein		16
Amino acid transport and metabolism		PepD	5IAU	COG4690	Dipeptidase		17
Nucleotide transport and metabolism		MazG2	3NL9	COG4696	NTP pyrophosphatase, MazG superfamily		4
Function unknown		YpmS		COG4698	Uncharacterized conserved protein YpmS, DUF2140 family		6
Function unknown		YkuJ	2FFG	COG4703	Uncharacterized conserved protein YkuJ, DUF1797 family		5
Nucleotide transport and metabolismTranslation, ribosomal structure and biogenesis		QueT		COG4708	ECF-type transporter of queuosine precursor, membrane (S) component		17
Function unknown			4IA5	COG4716	Myosin-crossreactive antigen  (function unknown)		6
Signal transduction mechanismsTranscription		YesN		COG4753	Two-component response regulator, YesN/AraC family, consists of REC and AraC-type DNA-binding domains		11
General function prediction only				COG4754	Extracellular substrate-binding protein		1
Function unknown				COG4768	Uncharacterized conserved protein YoxC, contains an MCP-like domain		2
Lipid transport and metabolism		PccA	3U9S	COG4770	Acetyl/propionyl-CoA carboxylase, alpha subunit		81
Inorganic ion transport and metabolism		Fiu		COG4774	Outer membrane receptor for monomeric catechols		2
Lipid transport and metabolism		UgpQ1		COG4781	Membrane-anchored glycerophosphoryl diester phosphodiesterase (GDPDase), membrane domain		23
Carbohydrate transport and metabolism		RhaA	1D8W	COG4806	L-rhamnose isomerase		82
Function unknown			3DS8	COG4814	Uncharacterized conserved protein with an alpha/beta hydrolase fold		7
Function unknown			2O2A	COG4835	Uncharacterized conserved protein		1
Function unknown		YwzB		COG4836	Uncharacterized membrane protein YwzB		4
Function unknown		YlaN	2GBO	COG4838	Uncharacterized conserved protein YlaN, UPF0358 family		4
Function unknown				COG4858	Uncharacterized membrane-anchored protein		1
TranscriptionSignal transduction mechanismsCell motility		MecA	2MK6	COG4862	Negative regulator MecA of genetic competence, sporulation and motility		7
Function unknown		YdaT		COG4876	Uncharacterized conserved protein YdaT		10
General function prediction only			3IX7	COG4956	Uncharacterized conserved protein YacL, contains PIN and TRAM domains		40
Transcription			2JSP	COG4957	Predicted transcriptional regulator		6
Replication, recombination and repair		XerD	1A0P	COG4974	Site-specific recombinase XerD		22
General function prediction only		GvpP		COG4980	Gas vesicle protein YhaH		2
Energy production and conversionPosttranslational modification, protein turnover, chaperones		CydC		COG4987	ABC-type transport system involved in cytochrome bd biosynthesis, fused ATPase and permease components		1
Amino acid transport and metabolism	Arginine biosynthesis	ArgD	2E54	COG4992	Acetylornithine/succinyldiaminopimelate/putrescine aminotransferase		3
Carbohydrate transport and metabolism		Gcd	1FLG	COG4993	Glucose dehydrogenase, PQQ-dependent		2
Signal transduction mechanisms		WalK	4I5S	COG5002	Sensor histidine kinase WalK		37
Cell wall/membrane/envelope biogenesis		MrcA	3D0F	COG5009	Membrane carboxypeptidase/penicillin-binding protein		7
Nucleotide transport and metabolism		NUP		COG5042	Purine nucleoside permease		1
Function unknown		YxeA	2K5Q	COG5294	Uncharacterized conserved protein YxeA, DUF1093 family		4
Posttranslational modification, protein turnover, chaperones		HslV	5JI3	COG5405	ATP-dependent protease HslVU (ClpYQ), peptidase subunit		7
Intracellular trafficking, secretion, and vesicular transport		SEC63	6ND1	COG5407	Preprotein translocase subunit Sec63		2
Function unknown				COG5410	Uncharacterized conserved protein		2
Coenzyme transport and metabolism		PqqC	1OTV	COG5424	Pyrroloquinoline quinone (PQQ) biosynthesis protein C		1
Carbohydrate transport and metabolism		Pgu1	1BHE	COG5434	Polygalacturonase		29
General function prediction only		YjdB		COG5492	Uncharacterized conserved protein YjdB, contains Ig-like domain		3
Function unknown		YueI		COG5506	Uncharacterized conserved protein YueI, DUF2278 family		3
Function unknown				COG5523	Uncharacterized membrane protein		3
Mobilome: prophages, transposons		RepA		COG5534	Plasmid replication initiator protein		1
Function unknown				COG5547	Uncharacterized membrane protein		1
Function unknown		YesL		COG5578	Uncharacterized membrane protein YesL		1
Function unknown				COG5584	Uncharacterized conserved protein YtzB		14
Cell cycle control, cell division, chromosome partitioning		SpoVB		COG5841	Stage V sporulation protein SpoVB/SpoIIIF, required for spore cortex synthesis		2
