we.ep	we.eBH	wi.ep	wi.eBH	rab.all	rab.win.Diseased	rab.win.Healthy	diff.btw	diff.win	effect	overlap	labels	category
0.40408335898199216	0.8096713675093381	0.41252367424242425	0.7735060708443598	0.5226882977584619	0.0866172775938816	0.854205434598847	1.4952837646589252	4.929053409646086	0.26059376950733354	0.36103904570332146	Glycosyl_trasferase__GT112__ADP-glyceromannoheptose:_glycoprotein_O-heptosyltransferase__2.4.99.-__GT	CAZy
0.08798761926635328	0.3286061740273255	0.06146847943722944	0.2484061816422813	-1.6082366397527044	-3.5919504314312136	0.891022807951356	4.4493122828795695	4.367574138617266	0.927467516224987	0.14545494635912937	Glycoside_hydrolase__GH144__endo-beta-1,2-glucanase__3.2.1.71__GH	CAZy
0.1921604032400784	0.5140292763076725	0.14179180194805197	0.38981281835761333	-0.9015983246546639	-2.2438319526696864	0.8032247534610479	3.249472041928305	4.179462423638312	0.7149015385609321	0.197402865843457	Glycoside_hydrolase__GH32__invertase__3.2.1.26__GH	CAZy
0.07819273451787938	0.2998637659692112	0.05554991883116882	0.2039162121079225	-1.6285136720082765	-3.764415952048211	1.6022554707860257	5.0779331120778615	4.432615502575793	1.0384275898151705	0.12467580805351382	Glycoside_hydrolase__GH77__amylomaltase_or_4-alpha-glucanotransferase__2.4.1.25__GH	CAZy
0.1278172550139236	0.3646697000230617	0.08835565476190475	0.2679323384122489	-1.8980538364732662	-3.8885123851949674	0.6151070630056856	4.546899895185966	4.815965821031924	0.8748043793155216	0.15844191847600492	Polysacharide_lyases__PL11__rhamnogalacturonan_endolyase__4.2.2.23__PL	CAZy
0.08705960005549795	0.3164005665992816	0.06649080086580088	0.22908228346666845	-1.7934504151974444	-3.8128311016927734	0.7614171384539317	4.361080288871893	4.302021999809773	1.0378566314781419	0.12207841768609545	Glycoside_hydrolase__GH2__beta-galactosidase__3.2.1.23__GH	CAZy
0.06387829405074523	0.2614631601667014	0.05686891233766232	0.20764122156928538	-1.7361359783871992	-3.6954418453522155	1.1476782838060267	4.942916478047463	4.1855820228043985	1.0139331673082816	0.11718802278600554	Glycosyl_trasferase__GT3__glycogen_synthase__2.4.1.11__GT	CAZy
0.07208153625637914	0.2768321935439601	0.057004193722943707	0.19160332282668902	-1.7860266120309034	-3.8146016061881483	0.7756748145022323	4.5931509524879015	4.405820343501764	1.0023374372735	0.11688363854597533	Glycoside_hydrolase__GH133__amylo-alpha-1,6-glucosidase__3.2.1.33__GH	CAZy
0.07511517272894694	0.2937260432000523	0.05106872294372294	0.20335886104072975	-1.668838642386759	-3.801045320627028	0.897905622090974	4.431210747479231	4.146542572723957	0.9838496247605655	0.13246798196886078	Auxiliary_activities__AA3__cellobiose_dehydrogenase__1.1.99.18__AA	CAZy
0.5249987505439613	0.8852447111379974	0.4435200216450217	0.7556675719049933	2.177086743224053	2.1079011934383862	2.552829137653344	0.4518077430202281	1.1095795215131288	0.3400578408673204	0.36103904570332146	Replication,_recombination_and_repair__NA__UvrA__2R6F__COG0178__Excinuclease_UvrABC_ATPase_subunit__NA	COG
0.35160619644908214	0.7901587865188646	0.2730316558441559	0.6126316581801025	1.9355240193769072	1.7993047385883187	2.570868915036066	0.7994892854191922	1.0828904943730633	0.5984429084261174	0.2701300339999746	Posttranslational_modification,_protein_turnover,_chaperones__NA__HflB__1LV7__COG0465__ATP-dependent_Zn_proteases__NA	COG
0.662243300916752	0.9315248835568644	0.51953125	0.852617443960759	2.437257737313026	2.3655879526126924	2.7164643617138022	0.3317119312280261	1.119929077672098	0.23556431257485622	0.395833394872951	Translation,_ribosomal_structure_and_biogenesis__Translation_factors__FusA__1DAR__COG0480__Translation_elongation_factor_EF-G,_a_GTPase__NA	COG
0.6629748948927017	0.9955340820513744	0.7884030032467533	0.9679530687489335	3.306680901349321	3.3076556741206904	3.2764740818954032	-0.06487846091905292	1.193541970197972	-0.04411403711470327	0.48177084364905787	Posttranslational_modification,_protein_turnover,_chaperones__NA__ClpA__1KSF__COG0542__ATP-dependent_Clp_protease,_ATP-binding_subunit_ClpA__NA	COG
